,date,week,team,game_location,opp,result,team_pts,opp_pts,cmp,att,pass_yds,pass_td,int,rating,sacked,rush_att,rush_yds,rush_td
0,2023-09-24,3,CAR,@,SEA,L,27,37,34,58,361,2,0,88.4,3,2,11,0
1,2023-10-08,5,CAR,@,DET,L,24,42,0,0,0,0,0,0.0,0,1,1,0
