,date,week,team,game_location,opp,result,team_pts,opp_pts,cmp,att,pass_yds,pass_td,int,rating,sacked,rush_att,rush_yds,rush_td
0,2023-09-10,1,LAC,,MIA,L,34,36,23,33,229,1,0,99.2,3,5,17,1
1,2023-09-17,2,LAC,@,TEN,L,24,27,27,41,305,2,0,104.2,3,1,0,0
2,2023-09-24,3,LAC,@,MIN,W,28,24,40,47,405,3,0,123.8,1,2,11,0
3,2023-10-01,4,LAC,,LVR,W,24,17,13,24,167,1,1,72.7,2,12,27,2
4,2023-10-16,6,LAC,,DAL,L,17,20,22,37,227,2,1,84.0,1,6,20,0
5,2023-10-22,7,LAC,@,KAN,L,17,31,17,30,259,1,2,68.6,5,2,5,0
6,2023-10-29,8,LAC,,CHI,W,30,13,31,40,298,3,0,122.7,0,1,1,0
7,2023-11-06,9,LAC,@,NYJ,W,27,6,16,30,136,0,0,65.4,5,3,17,0
