,date,week,team,game_location,opp,result,team_pts,opp_pts,cmp,att,pass_yds,pass_td,int,rating,sacked,rush_att,rush_yds,rush_td
0,2022-09-19,2,TEN,@,BUF,L,7,41,1,4,6,0,0,39.6,0,4,16,0
1,2022-10-30,8,TEN,@,HOU,W,17,10,6,10,55,0,1,35.4,3,5,12,0
2,2022-11-06,9,TEN,@,KAN,L,17,20,5,16,80,0,0,49.0,3,8,40,0
3,2022-11-13,10,TEN,,DEN,W,17,10,0,0,0,0,0,0.0,0,1,-4,0
4,2022-12-04,13,TEN,@,PHI,L,10,35,2,4,16,0,0,60.4,0,1,8,0
5,2022-12-18,15,TEN,@,LAC,L,14,17,3,4,20,0,0,85.4,0,1,8,0
6,2022-12-24,16,TEN,,HOU,L,14,19,14,23,99,0,2,34.5,4,7,43,1
