,date,week,team,game_location,opp,result,team_pts,opp_pts,cmp,att,pass_yds,pass_td,int,rating,sacked,rush_att,rush_yds,rush_td
0,2023-09-11,1,NYJ,,BUF,W,22,16,14,21,140,1,1,81.4,2,4,6,0
1,2023-09-17,2,NYJ,@,DAL,L,10,30,12,27,170,1,3,38.1,3,5,36,0
2,2023-09-24,3,NYJ,,NWE,L,10,15,18,36,157,0,0,61.9,3,1,1,0
3,2023-10-01,4,NYJ,,KAN,L,20,23,28,39,245,2,0,105.2,2,2,14,0
4,2023-10-08,5,NYJ,@,DEN,W,31,21,19,26,199,0,1,78.8,4,3,26,0
5,2023-10-15,6,NYJ,,PHI,W,20,14,19,33,186,0,0,73.5,5,4,15,0
6,2023-10-29,8,NYJ,@,NYG,W,13,10,17,36,240,1,0,78.5,4,4,25,0
7,2023-11-06,9,NYJ,,LAC,L,6,27,33,49,263,0,0,80.6,8,2,7,0
