,date,week,team,game_location,opp,result,team_pts,opp_pts,cmp,att,pass_yds,pass_td,int,rating,sacked,rush_att,rush_yds,rush_td
0,2022-12-04,13,CLE,@,HOU,W,27,14,12,22,131,0,1,53.4,1,7,21,0
1,2022-12-11,14,CLE,@,CIN,L,10,23,26,42,276,1,1,79.1,2,6,33,0
2,2022-12-17,15,CLE,,BAL,W,13,3,18,28,161,1,0,91.5,3,6,22,0
3,2022-12-24,16,CLE,,NOR,L,10,17,15,31,135,0,1,47.1,2,3,24,1
4,2023-01-01,17,CLE,@,WAS,W,24,10,9,18,169,3,0,122.5,5,8,31,0
5,2023-01-08,18,CLE,@,PIT,L,14,28,19,29,230,2,2,84.0,7,6,44,0
