,date,week,team,game_location,opp,result,team_pts,opp_pts,cmp,att,pass_yds,pass_td,int,rating,sacked,rush_att,rush_yds,rush_td
0,2022-11-13,10,LAR,,ARI,L,17,27,24,36,212,1,1,79.9,3,3,3,0
1,2022-12-04,13,LAR,,SEA,L,23,27,14,26,178,0,2,43.4,4,5,29,0
