,date,week,team,game_location,opp,result,team_pts,opp_pts,cmp,att,pass_yds,pass_td,int,rating,sacked,rush_att,rush_yds,rush_td
0,2022-10-30,8,CHI,@,DAL,L,29,49,1,1,5,0,0,87.5,0,0,0,0
1,2022-11-27,12,CHI,@,NYJ,L,10,31,14,25,179,1,1,75.2,2,4,8,0
