,date,week,team,game_location,opp,result,team_pts,opp_pts,cmp,att,pass_yds,pass_td,int,rating,sacked,rush_att,rush_yds,rush_td
0,2022-10-23,7,WAS,,GNB,W,23,21,20,33,201,2,1,85.5,1,2,4,0
1,2022-10-30,8,WAS,@,IND,W,17,16,23,31,279,1,1,98.7,2,6,29,1
2,2022-11-06,9,WAS,,MIN,L,17,20,15,28,149,2,1,77.8,3,4,17,0
3,2022-11-14,10,WAS,@,PHI,W,32,21,17,29,211,0,1,66.9,3,5,10,0
4,2022-11-20,11,WAS,@,HOU,W,23,10,15,27,191,0,0,77.9,0,3,2,0
5,2022-11-27,12,WAS,,ATL,W,19,13,14,23,138,2,1,88.7,0,1,-1,0
6,2022-12-04,13,WAS,@,NYG,T,20,20,27,41,275,2,0,101.2,5,2,6,0
7,2022-12-18,15,WAS,,NYG,L,12,20,17,29,249,1,0,98.2,3,3,33,0
8,2022-12-24,16,WAS,@,SFO,L,20,37,13,18,166,2,1,114.6,2,2,-4,0
