,date,week,team,game_location,opp,result,team_pts,opp_pts,cmp,att,pass_yds,pass_td,int,rating,sacked,rush_att,rush_yds,rush_td
0,2023-09-10,1,NWE,,PHI,L,20,25,35,54,316,3,1,91.3,2,2,15,0
1,2023-09-17,2,NWE,,MIA,L,17,24,31,42,231,1,1,84.5,4,5,25,0
2,2023-09-24,3,NWE,@,NYJ,W,15,10,15,29,201,1,0,85.6,0,4,13,0
3,2023-10-01,4,NWE,@,DAL,L,3,38,12,21,150,0,2,39.9,1,3,7,0
4,2023-10-08,5,NWE,,NOR,L,0,34,12,22,110,0,2,30.5,2,1,0,0
5,2023-10-15,6,NWE,@,LVR,L,17,21,24,33,200,0,1,75.3,3,1,-1,0
6,2023-10-22,7,NWE,,BUF,W,29,25,25,30,272,2,0,126.7,1,3,11,0
7,2023-10-29,8,NWE,@,MIA,L,17,31,19,29,161,2,1,88.4,3,1,-2,0
8,2023-11-05,9,NWE,,WAS,L,17,20,24,44,220,1,1,66.5,0,3,3,0
