,date,week,team,game_location,opp,result,team_pts,opp_pts,cmp,att,pass_yds,pass_td,int,rating,sacked,rush_att,rush_yds,rush_td
0,2022-10-30,8,IND,,WAS,L,16,17,17,23,201,0,0,100.1,2,6,15,0
1,2022-11-06,9,IND,@,NWE,L,3,26,15,29,103,0,1,45.6,9,5,39,0
2,2023-01-01,17,IND,@,NYG,L,10,38,9,14,60,1,0,97.3,1,1,12,0
3,2023-01-08,18,IND,,HOU,L,31,32,23,35,209,2,2,77.0,2,5,21,0
