,quarter,time,down,togo,location,away_team,home_team,detail
0,1,15:00,0,0,MIN 35,0,0,"Greg Joseph kicks off 65 yards, touchback."
1,1,15:00,1,10,LAC 25,0,0,Joshua Kelley up the middle for 2 yards (tackle by Jordan Hicks)
2,1,14:28,2,8,LAC 27,0,0,"Joshua Kelley left end for no gain (tackle by Akayleb Evans). Penalty on Rashawn Slater: Offensive Holding, 10 yards (accepted) (no play)"
3,1,14:09,2,18,LAC 17,0,0,Justin Herbert pass complete short right to Keenan Allen for 7 yards (tackle by Josh Metellus and Camryn Bynum)
4,1,13:30,3,11,LAC 24,0,0,Justin Herbert pass complete short left to Keenan Allen for 6 yards (tackle by Camryn Bynum)
5,1,12:55,4,5,LAC 30,0,0,JK Scott punts 27 yards downed by Tre' McKitty
6,1,12:43,1,10,MIN 43,0,0,Alexander Mattison right tackle for 2 yards (tackle by Sebastian Joseph-Day and Nick Williams)
7,1,12:05,2,8,MIN 45,0,0,Alexander Mattison left end for 13 yards (tackle by Kenneth Murray and Derwin James)
8,1,11:25,1,10,LAC 42,0,0,Alexander Mattison up the middle for 6 yards (tackle by Tuli Tuipulotu)
9,1,10:42,2,4,LAC 36,0,0,Alexander Mattison up the middle for 8 yards (tackle by Derwin James and Nick Niemann)
10,1,10:06,1,10,LAC 28,0,0,Alexander Mattison left end for 2 yards (tackle by Nick Williams)
11,1,9:24,2,8,LAC 26,0,0,Kirk Cousins pass complete short left to Josh Oliver for no gain (tackle by Kenneth Murray)
12,1,8:41,3,8,LAC 26,0,0,"Kirk Cousins pass complete short middle to T.J. Hockenson for 9 yards. T.J. Hockenson fumbles (forced by Alohi Gilman), recovered by Alohi Gilman at LAC-17 and returned for 4 yards (tackle by Jordan Addison)"
13,1,8:32,1,10,LAC 21,0,0,Justin Herbert pass complete short left to Keenan Allen for 8 yards (tackle by Harrison Smith)
14,1,7:53,2,2,LAC 29,0,0,Joshua Kelley left tackle for 4 yards (tackle by Jordan Hicks and Akayleb Evans)
15,1,7:20,1,10,LAC 33,0,0,Justin Herbert pass incomplete short left intended for Keenan Allen
16,1,7:16,2,10,LAC 33,0,0,Justin Herbert pass complete short right to Mike Williams for 5 yards (tackle by Jordan Hicks and Akayleb Evans)
17,1,6:31,3,5,LAC 38,0,0,Justin Herbert pass complete short left to Keenan Allen for 7 yards (tackle by Byron Murphy)
18,1,5:59,1,10,LAC 45,0,0,Justin Herbert scrambles left guard for 12 yards (tackle by Akayleb Evans)
19,1,5:21,1,10,MIN 43,0,0,Justin Herbert pass complete short right to Josh Palmer for 3 yards (tackle by Harrison Smith and Josh Metellus)
20,1,4:44,2,7,MIN 40,0,0,Justin Herbert pass complete short right to Gerald Everett for 9 yards (tackle by Byron Murphy)
21,1,4:07,1,10,MIN 31,0,0,Justin Herbert pass complete short left to Quentin Johnston for 3 yards (tackle by Akayleb Evans)
22,1,3:32,2,7,MIN 28,0,0,Justin Herbert pass incomplete short right intended for Josh Palmer (defended by Byron Murphy)
23,1,3:27,3,7,MIN 28,0,0,Justin Herbert pass complete deep right to Keenan Allen for 25 yards (tackle by Mekhi Blackmon)
24,1,2:55,1,3,MIN 3,6,0,"Justin Herbert pass complete short right to Donald Parham for 3 yards, touchdown"
25,1,2:51,0,0,MIN 15,7,0,Cameron Dicker kicks extra point good
26,1,2:51,0,0,LAC 35,7,0,"Cameron Dicker kicks off 65 yards, touchback."
27,1,2:51,1,10,MIN 25,7,0,Kirk Cousins pass complete short left to Alexander Mattison for 5 yards (tackle by Kenneth Murray)
28,1,2:04,2,5,MIN 30,7,0,Alexander Mattison left guard for 1 yard (tackle by Sebastian Joseph-Day and Nick Williams)
29,1,1:42,3,3,MIN 32,7,0,"Penalty on Morgan Fox: Neutral Zone Infraction, 5 yards (accepted) (no play)"
30,1,1:27,1,10,MIN 36,7,0,Ty Chandler left end for 12 yards (tackle by Derwin James)
31,1,0:39,1,10,MIN 48,7,0,Kirk Cousins pass incomplete short middle intended for Ty Chandler (defended by Ja'Sir Taylor)
32,1,0:25,2,10,MIN 48,7,0,Ty Chandler left guard for 6 yards (tackle by Kenneth Murray)
33,1,0:10,3,4,LAC 46,7,0,Kirk Cousins sacked by Joey Bosa for -7 yards
34,2,15:00,4,11,MIN 47,7,0,"Ryan Wright punts 53 yards, touchback."
35,2,14:53,1,10,LAC 20,7,0,Joshua Kelley right tackle for no gain (tackle by Byron Murphy and Danielle Hunter)
36,2,14:21,2,10,LAC 20,7,0,Justin Herbert pass complete short middle to Mike Williams for 9 yards (tackle by Byron Murphy)
37,2,13:41,3,1,LAC 29,7,0,Justin Herbert pass complete short left to Gerald Everett for 2 yards (tackle by Akayleb Evans)
38,2,13:05,1,10,LAC 31,7,0,Justin Herbert pass incomplete deep right intended for Mike Williams
39,2,12:59,2,10,LAC 31,7,0,Justin Herbert pass complete short right to Derius Davis for 3 yards (tackle by Josh Metellus)
40,2,12:17,3,7,LAC 34,7,0,"Justin Herbert pass complete short left to Keenan Allen for 9 yards. Keenan Allen fumbles (forced by Akayleb Evans), recovered by Keenan Allen at LAC-43 (tackle by Akayleb Evans)"
41,2,11:35,1,10,LAC 43,7,0,Isaiah Spiller right guard for 1 yard (tackle by Ivan Pace)
42,2,10:59,2,9,LAC 44,7,0,Justin Herbert pass incomplete short right intended for Keenan Allen (defended by Camryn Bynum)
43,2,10:54,3,9,LAC 44,7,0,Justin Herbert pass complete short right to Gerald Everett for -2 yards (tackle by Danielle Hunter)
44,2,10:21,4,11,LAC 42,7,0,"JK Scott punts 33 yards, fair catch by Brandon Powell at MIN-25"
45,2,10:13,1,10,MIN 25,7,0,Kirk Cousins pass complete short middle to Alexander Mattison for 8 yards (tackle by Nick Niemann)
46,2,9:40,2,2,MIN 33,7,0,Kirk Cousins pass complete deep right to Justin Jefferson for 21 yards (tackle by Michael Davis)
47,2,9:09,1,10,LAC 46,7,0,Kirk Cousins pass complete deep right to Justin Jefferson for 34 yards (tackle by Ja'Sir Taylor)
48,2,8:25,1,10,LAC 12,7,0,"Kirk Cousins pass complete short right to Johnny Mundt for 2 yards. Penalty on Tuli Tuipulotu: Defensive Holding, 5 yards (accepted) (no play)"
49,2,8:23,1,7,LAC 7,7,0,Alexander Mattison left end for 3 yards (tackle by Scott Matlock)
50,2,7:34,2,4,LAC 4,7,6,"Kirk Cousins pass complete short left to Josh Oliver for 4 yards, touchdown Replay Assistant challenged the runner broke the plane ruling, and the play was upheld."
51,2,7:27,0,0,LAC 15,7,7,Greg Joseph kicks extra point good
52,2,7:27,0,0,MIN 35,7,7,"Greg Joseph kicks off 65 yards, touchback."
53,2,7:27,1,10,LAC 25,7,7,Justin Herbert pass complete short right to Mike Williams for 7 yards (tackle by Byron Murphy)
54,2,6:52,2,3,LAC 32,7,7,Justin Herbert pass complete short left to Quentin Johnston for 7 yards (tackle by Camryn Bynum)
55,2,6:12,1,10,LAC 39,7,7,"Justin Herbert pass complete short left to Josh Palmer for 4 yards. Josh Palmer fumbles (forced by Jordan Hicks), recovered by Jordan Hicks at LAC-45 (tackle by Jordan Hicks)"
56,2,6:02,1,10,LAC 45,7,7,Alexander Mattison left tackle for 7 yards (tackle by Derwin James)
57,2,5:34,2,3,LAC 38,7,7,Kirk Cousins pass complete short right to C.J. Ham for 7 yards (tackle by Nick Niemann)
58,2,4:58,1,10,LAC 31,7,7,"Kirk Cousins pass incomplete short left. Penalty on Kirk Cousins: Intentional Grounding, 10 yards (accepted) "
59,2,4:54,2,20,LAC 41,7,7,"Kirk Cousins pass incomplete short right intended for Jordan Addison. Penalty on Michael Davis: Defensive Pass Interference, 16 yards (accepted) (no play)"
60,2,4:47,1,10,LAC 25,7,7,"Alexander Mattison up the middle for no gain (tackle by Kenneth Murray). Penalty on Ed Ingram: Offensive Holding, 10 yards (accepted) (no play)"
61,2,4:24,1,20,LAC 35,7,7,Kirk Cousins pass complete deep left to Justin Jefferson for 25 yards (tackle by Asante Samuel)
62,2,3:46,1,10,LAC 10,7,7,Kirk Cousins pass incomplete short left intended for Jordan Addison
63,2,3:41,2,10,LAC 10,7,7,"Penalty on Brian O'Neill: False Start, 5 yards (accepted) (no play)"
64,2,3:41,2,15,LAC 15,7,7,Kirk Cousins pass incomplete short left intended for Alexander Mattison
65,2,3:37,3,15,LAC 15,7,7,Kirk Cousins pass complete short left to Alexander Mattison for 9 yards (tackle by Derwin James)
66,2,3:30,4,6,LAC 6,7,7,"Penalty on Derwin James: Unnecessary Roughness / Defense, 3 yards (accepted) "
67,2,2:48,1,3,LAC 3,7,7,"Alexander Mattison left tackle for -2 yards (tackle by Nick Williams and Alohi Gilman) LAC challenged the fumble ruling, and the play was upheld."
68,2,2:21,2,5,LAC 5,7,7,Kirk Cousins pass incomplete short left intended for K.J. Osborn (defended by Asante Samuel)
69,2,2:15,3,5,LAC 5,7,7,Kirk Cousins pass incomplete short right intended for Alexander Mattison (defended by Joey Bosa)
70,2,2:11,4,5,LAC 5,7,10,Greg Joseph 23 yard field goal good
71,2,2:08,0,0,MIN 35,7,10,"Greg Joseph kicks off 65 yards, touchback."
72,2,2:08,1,10,LAC 25,7,10,Justin Herbert pass complete short right to Keenan Allen for 7 yards (tackle by Camryn Bynum)
73,2,2:00,2,3,LAC 32,7,10,Justin Herbert pass complete short right to Keenan Allen for 6 yards (tackle by Mekhi Blackmon)
74,2,1:57,1,10,LAC 38,7,10,Justin Herbert pass complete short right to Gerald Everett for 13 yards (tackle by Mekhi Blackmon)
75,2,1:48,1,10,MIN 49,7,10,Justin Herbert pass complete short right to Keenan Allen for 9 yards (tackle by Byron Murphy)
76,2,1:31,2,1,MIN 40,7,10,Justin Herbert pass complete short left to Mike Williams for 5 yards (tackle by Akayleb Evans)
77,2,1:11,1,10,MIN 35,7,10,"Justin Herbert pass complete deep left to Josh Palmer for 29 yards. Penalty on Akayleb Evans: Defensive Pass Interference, 15 yards (declined) "
78,2,1:06,1,6,MIN 6,7,10,Joshua Kelley left tackle for 3 yards (tackle by Harrison Phillips and Mekhi Blackmon)
79,2,1:00,2,3,MIN 3,7,10,Justin Herbert pass complete short left to Gerald Everett for 2 yards (tackle by Mekhi Blackmon)
80,2,0:56,3,1,MIN 1,7,10,Joshua Kelley right guard for no gain (tackle by Jonathan Bullard and Ivan Pace)
81,2,0:50,4,1,MIN 1,13,10,"Justin Herbert pass complete short middle to Donald Parham for 1 yard, touchdown"
82,2,0:47,0,0,MIN 15,14,10,Cameron Dicker kicks extra point good
83,2,0:47,0,0,LAC 35,14,10,"Cameron Dicker kicks off 65 yards, touchback."
84,2,0:47,1,10,MIN 25,14,10,Kirk Cousins pass complete short left to T.J. Hockenson for 8 yards (tackle by Asante Samuel)
