,quarter,time,down,togo,location,away_team,home_team,detail
0,1,15:00,0,0,TEN 35,0,0,"Nick Folk kicks off 63 yards, returned by Rashid Shaheed for 19 yards. Rashid Shaheed fumbles (forced by Amani Hooker), recovered by Amani Hooker at NO-24"
1,1,14:56,1,15,NOR 29,0,0,"Penalty on Trevon Wesco: False Start, 5 yards (accepted) (no play)"
2,1,14:56,1,15,NOR 29,0,0,Ryan Tannehill pass incomplete short right intended for Chigoziem Okonkwo
3,1,14:53,2,15,NOR 29,0,0,Ryan Tannehill scrambles right end for 2 yards (tackle by Khalen Saunders)
4,1,14:05,3,13,NOR 27,0,0,"Penalty on DeAndre Hopkins: False Start, 5 yards (accepted) (no play)"
5,1,13:49,3,18,NOR 32,0,0,Ryan Tannehill pass incomplete short right intended for Tyjae Spears
6,1,13:45,4,18,NOR 32,3,0,Nick Folk 50 yard field goal good
7,1,13:40,0,0,TEN 35,3,0,"Nick Folk kicks off 62 yards, returned by Rashid Shaheed for 22 yards (tackle by Monty Rice and Otis Reese)"
8,1,13:35,1,10,NOR 25,3,0,Derek Carr pass complete deep left to Michael Thomas for 25 yards (tackle by Kristian Fulton)
9,1,13:14,1,10,NOR 50,3,0,Derek Carr pass complete short right to Jamaal Williams for 5 yards (tackle by Harold Landry)
10,1,12:42,2,5,TEN 45,3,0,Jamaal Williams right guard for no gain (tackle by Denico Autry)
11,1,12:11,3,5,TEN 45,3,0,Derek Carr pass complete short middle to Michael Thomas for 12 yards (tackle by Sean Murphy-Bunting)
12,1,11:36,1,10,TEN 33,3,0,Derek Carr pass complete deep right to Rashid Shaheed for 22 yards
13,1,11:13,1,10,TEN 11,3,0,Jamaal Williams right guard for 3 yards (tackle by Kyle Peko and Kevin Byard)
14,1,10:31,2,7,TEN 8,3,0,Derek Carr pass incomplete short right intended for Michael Thomas
15,1,10:25,3,7,TEN 8,3,0,Derek Carr pass incomplete short middle intended for Michael Thomas
16,1,10:21,4,7,TEN 8,3,3,Blake Grupe 26 yard field goal good
17,1,10:18,0,0,NOR 35,3,3,"Blake Grupe kicks off 65 yards, touchback."
18,1,10:18,1,10,TEN 25,3,3,Derrick Henry left guard for 6 yards (tackle by Marshon Lattimore)
19,1,9:41,2,4,TEN 31,3,3,Derrick Henry left guard for 6 yards (tackle by Pete Werner and Tyrann Mathieu)
20,1,9:00,1,10,TEN 37,3,3,Ryan Tannehill sacked by and Carl Granderson for no gain and Cameron Jordan for no gain
21,1,8:16,2,10,TEN 37,3,3,Derrick Henry left tackle for 6 yards (tackle by Pete Werner)
22,1,7:33,3,4,TEN 43,3,3,"Ryan Tannehill pass complete short right to Tyjae Spears for no gain (tackle by Pete Werner). Penalty on Alontae Taylor: Defensive Holding, 5 yards (accepted) (no play)"
23,1,7:11,1,10,TEN 48,3,3,"Penalty on Chigoziem Okonkwo: False Start, 5 yards (accepted) (no play)"
24,1,6:47,1,15,TEN 43,3,3,Ryan Tannehill pass complete short middle to DeAndre Hopkins for 9 yards (tackle by Marshon Lattimore)
25,1,6:06,2,6,NOR 48,3,3,Derrick Henry right end for 18 yards (tackle by Demario Davis)
26,1,5:20,1,10,NOR 30,3,3,Ryan Tannehill pass complete short left to DeAndre Hopkins for 15 yards (tackle by Marcus Maye)
27,1,4:33,1,10,NOR 15,3,3,Ryan Tannehill pass incomplete short left intended for Tyjae Spears
28,1,4:29,2,10,NOR 15,3,3,Derrick Henry left end for 3 yards (tackle by Tyrann Mathieu)
29,1,3:43,3,7,NOR 12,3,3,Ryan Tannehill pass complete short right to Nick Westbrook-Ikhine for 3 yards (tackle by Alontae Taylor)
30,1,3:10,4,4,NOR 9,6,3,Nick Folk 27 yard field goal good
31,1,3:07,0,0,TEN 35,6,3,"Nick Folk kicks off 63 yards, returned by Rashid Shaheed for 26 yards (tackle by Anthony Kendall)"
32,1,3:01,1,10,NOR 28,6,3,Derek Carr pass complete short left to Rashid Shaheed for -1 yards (tackle by Amani Hooker)
33,1,2:24,2,11,NOR 27,6,3,"Penalty on Chris Olave: False Start, 5 yards (accepted) (no play)"
34,1,2:10,2,16,NOR 22,6,3,Derek Carr pass complete short left to Juwan Johnson for 4 yards (tackle by Kristian Fulton and Amani Hooker)
35,1,1:34,3,12,NOR 26,6,3,Derek Carr pass incomplete deep left intended for Chris Olave
36,1,1:30,4,12,NOR 26,6,3,Lou Hedley punts 51 yards out of bounds
