,quarter,time,down,togo,location,away_team,home_team,detail
0,1,15:00,0,0,PHI 35,0,0,"Jake Elliott kicks off 65 yards, touchback."
1,1,15:00,1,10,DAL 25,0,0,Tony Pollard right guard for 2 yards (tackle by Josh Sweat and Jordan Davis)
2,1,14:29,2,8,DAL 27,0,0,Tony Pollard up the middle for 2 yards (tackle by Haason Reddick)
3,1,13:53,3,6,DAL 29,0,0,Dak Prescott pass incomplete short left intended for CeeDee Lamb
4,1,13:47,4,6,DAL 29,0,0,"Bryan Anger punts 52 yards, returned by Britain Covey for 4 yards (tackle by Hunter Luepke and Israel Mukuamu)"
5,1,13:37,1,10,PHI 23,0,0,Jalen Hurts pass complete short right to A.J. Brown for 6 yards (tackle by Donovan Wilson)
6,1,13:03,2,4,PHI 29,0,0,D'Andre Swift up the middle for -1 yards (tackle by Damone Clark)
7,1,12:18,3,5,PHI 28,0,0,Jalen Hurts scrambles right end for 4 yards (tackle by Dorance Armstrong)
8,1,11:38,4,1,PHI 32,0,0,Jalen Hurts up the middle for 2 yards (tackle by Damone Clark)
9,1,10:51,1,10,PHI 34,0,0,Jalen Hurts pass incomplete short left intended for Dallas Goedert
10,1,10:41,2,10,PHI 34,0,0,D'Andre Swift left guard for 4 yards (tackle by Markquese Bell)
11,1,9:59,3,6,PHI 38,0,0,Jalen Hurts pass complete short right to Olamide Zaccheaus for 8 yards (tackle by Stephon Gilmore)
12,1,9:26,1,10,PHI 46,0,0,Jalen Hurts pass complete short right to A.J. Brown for 20 yards (tackle by Damone Clark and Markquese Bell)
13,1,8:41,1,10,DAL 34,0,0,"Penalty on Jalen Hurts: Delay of Game, 5 yards (accepted) (no play)"
14,1,8:27,1,15,DAL 39,0,0,"Jalen Hurts sacked by Sam Williams for -8 yards. Jalen Hurts fumbles (forced by Sam Williams), recovered by Jalen Hurts at DAL-47"
15,1,7:42,2,23,DAL 47,0,0,Jalen Hurts pass complete short right to A.J. Brown for 8 yards (tackle by Markquese Bell)
16,1,7:05,3,15,DAL 39,0,0,Jalen Hurts pass complete short right to A.J. Brown for 12 yards (tackle by Stephon Gilmore)
17,1,6:24,4,3,DAL 27,0,0,Jalen Hurts pass complete short right to Dallas Goedert for 15 yards
18,1,5:52,1,10,DAL 12,0,6,"Kenneth Gainwell right end for 12 yards, touchdown"
19,1,5:46,0,0,DAL 15,0,6,"Penalty on PHI: Delay of Game, 5 yards (accepted) (no play)"
20,1,5:46,0,0,DAL 20,0,6,"Penalty on Tyler Steen: False Start, 5 yards (accepted) (no play)"
21,1,5:46,0,0,DAL 25,0,7,Jake Elliott kicks extra point good
22,1,5:46,0,0,PHI 35,0,7,"Jake Elliott kicks off 66 yards, returned by KaVontae Turpin for 48 yards (tackle by Kelee Ringo)"
23,1,5:39,1,10,DAL 47,0,7,Dak Prescott scrambles right end for 6 yards (tackle by Zach Cunningham and Darius Slay)
24,1,5:06,2,4,PHI 47,0,7,Dak Prescott scrambles right end for 1 yard (tackle by Zach Cunningham)
25,1,4:24,3,3,PHI 46,0,7,Dak Prescott scrambles right end for 4 yards (tackle by Jordan Davis)
26,1,3:45,1,10,PHI 42,0,7,Tony Pollard left guard for 2 yards (tackle by Nicholas Morrow)
27,1,3:14,2,8,PHI 40,0,7,Dak Prescott pass complete short right to Jake Ferguson for 7 yards (tackle by Darius Slay and Eli Ricks)
28,1,2:33,3,1,PHI 33,0,7,Dak Prescott pass incomplete short right intended for Hunter Luepke (defended by Haason Reddick)
29,1,2:28,4,1,PHI 33,0,7,Dak Prescott pass complete deep left to CeeDee Lamb for 29 yards (tackle by Reed Blankenship)
30,1,1:41,1,4,PHI 4,6,7,"Dak Prescott pass complete short left to Jake Ferguson for 4 yards, touchdown"
31,1,1:37,0,0,PHI 15,7,7,Brandon Aubrey kicks extra point good
32,1,1:37,0,0,DAL 35,7,7,"Brandon Aubrey kicks off 65 yards, touchback."
33,1,1:37,1,10,PHI 25,7,7,D'Andre Swift left guard for 7 yards (tackle by Malik Hooker)
34,1,1:12,2,3,PHI 32,7,7,Jalen Hurts sacked by and Micah Parsons for -6 yards and Dorance Armstrong for -6 yards
35,1,0:27,3,9,PHI 26,7,7,Jalen Hurts pass incomplete short right
36,1,0:17,4,9,PHI 26,7,7,"Braden Mann punts 57 yards, returned by KaVontae Turpin for 11 yards (tackle by Patrick Johnson). Penalty on Sean McKeon: Offensive Illegal Block Above the Waist, 10 yards (accepted) "
37,1,0:05,1,10,DAL 18,7,7,Dak Prescott pass incomplete short left intended for CeeDee Lamb (defended by Reed Blankenship)
38,2,15:00,2,10,DAL 18,7,7,Dak Prescott pass complete short right to Tony Pollard for 8 yards (tackle by Zach Cunningham)
39,2,14:36,3,2,DAL 26,7,7,"Dak Prescott pass complete deep right to Jake Ferguson for 40 yards (tackle by Kevin Byard and Reed Blankenship). Penalty on Kevin Byard: Defensive Holding, 5 yards (declined) "
40,2,14:01,1,10,PHI 34,7,7,Dak Prescott sacked by Haason Reddick for -11 yards
41,2,13:08,2,21,PHI 45,7,7,"Dak Prescott aborted snap, recovered by Dak Prescott at PHI-45 Tony Pollard for 7 yards (tackle by Jalen Carter)"
42,2,12:28,3,14,PHI 38,7,7,Dak Prescott pass complete deep right to CeeDee Lamb for 20 yards (tackle by Eli Ricks)
43,2,12:07,1,10,PHI 18,7,7,"Dak Prescott pass incomplete short left intended for Jake Ferguson. Penalty on Nakobe Dean: Defensive Pass Interference, 10 yards (accepted) (no play)"
44,2,12:02,1,8,PHI 8,7,7,Rico Dowdle right guard for 3 yards (tackle by Kevin Byard)
