,quarter,time,down,togo,location,away_team,home_team,detail
0,1,15:00,0,0,GNB 35,0,0,"Anders Carlson kicks off 65 yards, touchback."
1,1,15:00,1,10,DET 25,0,0,David Montgomery left tackle for no gain (tackle by Preston Smith and Quay Walker)
2,1,14:27,2,10,DET 25,0,0,Jared Goff pass complete short left to Kalif Raymond for -2 yards (tackle by Rasul Douglas)
3,1,13:45,3,12,DET 23,0,0,Jared Goff pass short middle intended for Amon-Ra St. Brown is intercepted by Rudy Ford at DET-37 and returned for 21 yards (tackle by Jared Goff)
4,1,13:34,1,10,DET 16,0,0,Jordan Love pass incomplete short right intended for Aaron Jones
5,1,13:25,2,10,DET 16,0,0,Jordan Love sacked by Aidan Hutchinson for -9 yards
6,1,12:43,3,19,DET 25,0,0,Jordan Love pass complete short middle to Romeo Doubs for 9 yards (tackle by Ifeatu Melifonwu)
7,1,12:03,4,10,DET 16,0,3,Anders Carlson 34 yard field goal good
8,1,11:59,0,0,GNB 35,0,3,"Anders Carlson kicks off 65 yards, touchback."
9,1,11:59,1,10,DET 25,0,3,David Montgomery up the middle for 2 yards (tackle by Preston Smith and Darnell Savage)
10,1,11:27,2,8,DET 27,0,3,Jahmyr Gibbs right end for 7 yards (tackle by Darnell Savage)
11,1,10:50,3,1,DET 34,0,3,David Montgomery up the middle for 2 yards (tackle by Colby Wooden)
12,1,10:18,1,10,DET 36,0,3,Jared Goff pass complete short right to Jahmyr Gibbs for 3 yards (tackle by Quay Walker)
13,1,9:43,2,7,DET 39,0,3,David Montgomery left tackle for 2 yards (tackle by Tedarrell Slaton and Kingsley Enagbare)
14,1,9:07,3,5,DET 41,0,3,Jared Goff pass complete short middle to Sam LaPorta for 35 yards (tackle by Rudy Ford)
15,1,8:22,1,10,GNB 24,6,3,"Jared Goff pass complete deep left to Amon-Ra St. Brown for 24 yards, touchdown"
16,1,8:16,0,0,GNB 15,7,3,Riley Patterson kicks extra point good
17,1,8:16,0,0,DET 35,7,3,"Jack Fox kicks off 65 yards, returned by Keisean Nixon for 20 yards (tackle by Chase Lucas)"
18,1,8:11,1,10,GNB 20,7,3,Jordan Love sacked by Isaiah Buggs for -6 yards
19,1,7:31,2,16,GNB 14,7,3,Jordan Love pass incomplete short left intended for Romeo Doubs (defended by Jerry Jacobs)
20,1,7:27,3,16,GNB 14,7,3,"Jordan Love pass incomplete short left intended for AJ Dillon. Penalty on Jon Runyan: Offensive Holding, 10 yards (declined) "
21,1,7:18,4,16,GNB 14,7,3,"Penalty on Kingsley Enagbare: False Start, 5 yards (accepted) (no play)"
22,1,7:18,4,21,GNB 9,7,3,"Daniel Whelan punts 57 yards, returned by Kalif Raymond for 11 yards (tackle by Isaiah McDuffie)"
23,1,7:10,1,10,DET 45,7,3,Jared Goff pass incomplete deep right intended for Josh Reynolds
24,1,7:05,2,10,DET 45,7,3,Jahmyr Gibbs right end for 7 yards (tackle by Isaiah McDuffie and Quay Walker)
25,1,6:25,3,3,GNB 48,7,3,Jared Goff pass complete short middle to Josh Reynolds for 23 yards (tackle by Rudy Ford)
26,1,5:43,1,10,GNB 25,7,3,David Montgomery right tackle for 8 yards (tackle by Kingsley Enagbare and Quay Walker)
27,1,5:08,2,2,GNB 17,7,3,David Montgomery right tackle for 2 yards (tackle by Kingsley Enagbare)
28,1,4:24,1,10,GNB 15,7,3,Jared Goff scrambles for 11 yards (tackle by Rudy Ford)
29,1,3:42,1,4,GNB 4,7,3,David Montgomery up the middle for 1 yard (tackle by Tedarrell Slaton and Quay Walker)
30,1,2:58,2,3,GNB 3,13,3,"David Montgomery left tackle for 3 yards, touchdown"
31,1,2:54,0,0,GNB 15,14,3,Riley Patterson kicks extra point good
32,1,2:54,0,0,DET 35,14,3,"Jack Fox kicks off 67 yards, returned by Keisean Nixon for 23 yards (tackle by Chase Lucas)"
33,1,2:50,1,10,GNB 21,14,3,AJ Dillon left guard for 3 yards (tackle by Derrick Barnes and John Cominsky)
34,1,2:12,2,7,GNB 24,14,3,AJ Dillon right end for 4 yards (tackle by Brian Branch and Cameron Sutton)
35,1,1:33,3,3,GNB 28,14,3,Jordan Love pass incomplete deep middle intended for Romeo Doubs
36,1,1:27,4,3,GNB 28,14,3,"Daniel Whelan punts 47 yards, fair catch by Kalif Raymond at DET-25"
