,quarter,time,down,togo,location,away_team,home_team,detail
0,1,15:00,0,0,NYJ 35,0,0,"Greg Zuerlein kicks off 65 yards, touchback."
1,1,15:00,1,10,LAC 25,0,0,Austin Ekeler up the middle for 2 yards (tackle by Quinnen Williams)
2,1,14:26,2,8,LAC 27,0,0,Justin Herbert pass incomplete deep right intended for Quentin Johnston (defended by Sauce Gardner)
3,1,14:19,3,8,LAC 27,0,0,Justin Herbert pass incomplete short left
4,1,14:16,4,8,LAC 27,0,0,"JK Scott punts 49 yards, returned by Xavier Gipson for no gain (tackle by Deane Leonard and Ja'Sir Taylor)"
5,1,14:06,1,10,NYJ 24,0,0,Breece Hall for 4 yards (tackle by Kenneth Murray)
6,1,13:42,2,6,NYJ 28,0,0,Zach Wilson pass incomplete short right intended for C.J. Uzomah
7,1,13:39,3,6,NYJ 28,0,0,Zach Wilson pass incomplete short middle intended for Allen Lazard (defended by Alohi Gilman)
8,1,13:35,4,6,NYJ 28,6,0,"Thomas Morstead punts 59 yards, returned by Derius Davis for 87 yards, touchdown"
9,1,13:15,0,0,NYJ 15,7,0,Cameron Dicker kicks extra point good
10,1,13:15,0,0,LAC 35,7,0,"Cameron Dicker kicks off 61 yards,"
11,1,13:15,1,10,NYJ 25,7,0,Breece Hall right guard for 6 yards (tackle by Derwin James)
12,1,12:34,2,4,NYJ 31,7,0,Zach Wilson pass incomplete deep right intended for Garrett Wilson
13,1,12:27,3,4,NYJ 31,7,0,Zach Wilson pass complete short left to Breece Hall for 5 yards (tackle by Derwin James and Khalil Mack)
14,1,11:46,1,10,NYJ 36,7,0,Dalvin Cook up the middle for 4 yards (tackle by Joey Bosa and Eric Kendricks)
15,1,11:22,2,6,NYJ 40,7,0,"Zach Wilson pass complete short middle to Dalvin Cook for 1 yard (tackle by Eric Kendricks). Penalty on Joey Bosa: Roughing the Passer, 15 yards (accepted) "
16,1,11:02,1,10,LAC 44,7,0,"Zach Wilson pass complete to Garrett Wilson for 7 yards. Garrett Wilson fumbles (forced by Alohi Gilman), recovered by Derwin James at LAC-29"
17,1,10:55,1,10,LAC 29,7,0,"Penalty on Trey Pipkins: False Start, 5 yards (accepted) (no play)"
18,1,10:55,1,15,LAC 24,7,0,Justin Herbert pass incomplete short right intended for Austin Ekeler (defended by John Franklin-Myers)
19,1,10:48,2,15,LAC 24,7,0,"Justin Herbert pass complete short left to Gerald Everett for 1 yard. Gerald Everett fumbles (forced by D.J. Reed), recovered by Derius Davis at LAC-26"
20,1,10:00,3,13,LAC 26,7,0,Justin Herbert pass complete short right to Keenan Allen for 10 yards (tackle by Michael Carter and C.J. Mosley)
21,1,9:20,4,3,LAC 36,7,0,"JK Scott punts 36 yards, fair catch by Xavier Gipson at NYJ-28"
22,1,9:17,1,10,NYJ 28,7,0,Breece Hall right tackle for 1 yard (tackle by Tuli Tuipulotu)
23,1,8:53,2,9,NYJ 29,7,0,Zach Wilson pass complete short right to Breece Hall for 3 yards (tackle by Derwin James)
24,1,8:12,3,6,NYJ 32,7,0,Zach Wilson pass complete deep left to Xavier Gipson for 19 yards (tackle by Alohi Gilman)
25,1,7:41,1,10,LAC 49,7,0,Breece Hall up the middle for 4 yards (tackle by Otito Ogbonnia)
26,1,7:07,2,6,LAC 45,7,0,Breece Hall left tackle for 3 yards (tackle by Kenneth Murray and Khalil Mack)
27,1,6:34,3,3,LAC 42,7,0,"Zach Wilson sacked by Joey Bosa for -8 yards. Zach Wilson fumbles (forced by Joey Bosa), recovered by Joey Bosa at 50"
28,1,6:27,1,10,LAC 50,7,0,Austin Ekeler left tackle for 2 yards (tackle by Quinnen Williams and C.J. Mosley)
29,1,5:51,2,8,NYJ 48,7,0,Austin Ekeler left guard for 2 yards (tackle by Quincy Williams and C.J. Mosley)
30,1,5:14,3,6,NYJ 46,7,0,Justin Herbert pass complete short left to Austin Ekeler for 17 yards (tackle by C.J. Mosley)
31,1,4:25,1,10,NYJ 29,7,0,Joshua Kelley up the middle for 4 yards (tackle by Ashtyn Davis and C.J. Mosley)
32,1,3:51,2,6,NYJ 25,7,0,Justin Herbert pass complete short right to Quentin Johnston for 4 yards (tackle by Sauce Gardner)
33,1,3:15,3,2,NYJ 21,7,0,Austin Ekeler left end for 20 yards (tackle by D.J. Reed). Penalty on Jordan Whitehead: Face Mask (15 Yards) (accepted) 
34,1,2:58,1,1,NYJ 1,7,0,Justin Herbert pass incomplete short middle intended for Donald Parham
35,1,2:49,2,1,NYJ 1,7,0,Penalty on D.J. Reed: Defensive Offside (accepted) (no play)
36,1,2:49,2,1,NYJ 1,13,0,"Austin Ekeler right tackle for 1 yard, touchdown"
37,1,2:45,0,0,NYJ 15,14,0,Cameron Dicker kicks extra point good
38,1,2:45,0,0,LAC 35,14,0,"Cameron Dicker kicks off 65 yards, touchback."
39,1,2:45,1,10,NYJ 25,14,0,Zach Wilson pass complete short right to Breece Hall for no gain (tackle by Kenneth Murray)
40,1,2:02,2,10,NYJ 25,14,0,"Breece Hall up the middle for no gain (tackle by Alohi Gilman). Penalty on Allen Lazard: Illegal Shift, 5 yards (accepted) (no play)"
41,1,1:32,2,15,NYJ 20,14,0,Zach Wilson pass complete short left to C.J. Uzomah for 3 yards (tackle by Ja'Sir Taylor)
42,1,0:52,3,12,NYJ 23,14,0,Zach Wilson pass incomplete deep left intended for Garrett Wilson (defended by Michael Davis)
43,1,0:46,4,12,NYJ 23,14,0,"Thomas Morstead punts 53 yards, fair catch by Derius Davis at LAC-24"
44,1,0:40,1,10,LAC 24,14,0,Justin Herbert pass complete short right to Gerald Everett for 17 yards (tackle by Jordan Whitehead and Bryce Huff)
45,2,15:00,1,10,LAC 41,14,0,Joshua Kelley up the middle for 12 yards (tackle by Jordan Whitehead)
46,2,14:25,1,10,NYJ 47,14,0,Justin Herbert pass complete short middle to Joshua Kelley for 4 yards (tackle by C.J. Mosley)
47,2,13:42,2,6,NYJ 43,14,0,Justin Herbert sacked by and Bryce Huff for -9 yards and Jermaine Johnson for -9 yards
48,2,13:03,3,15,LAC 48,14,0,Justin Herbert pass incomplete short right intended for Austin Ekeler
49,2,13:01,4,15,LAC 48,14,0,"JK Scott punts 52 yards, touchback."
50,2,12:53,1,10,NYJ 20,14,0,Breece Hall up the middle for no gain (tackle by Khalil Mack)
51,2,12:10,2,10,NYJ 20,14,0,Zach Wilson pass complete short left to Nick Bawden for 7 yards (tackle by Kenneth Murray)
52,2,11:28,3,3,NYJ 27,14,0,"Zach Wilson aborted snap, recovered by Breece Hall at NYJ-27 and returned for -1 yards"
53,2,10:35,4,4,NYJ 26,14,0,"Thomas Morstead punts 49 yards, fair catch by Derius Davis at LAC-25"
54,2,10:34,1,10,LAC 25,14,0,Austin Ekeler right guard for 1 yard (tackle by Adrian Amos)
55,2,10:20,2,9,LAC 26,14,0,Justin Herbert pass incomplete short left intended for Austin Ekeler
56,2,10:11,3,9,LAC 26,14,0,Justin Herbert sacked by John Franklin-Myers for -11 yards
57,2,9:33,4,20,LAC 15,14,0,"JK Scott punts 48 yards, returned by Xavier Gipson for 8 yards (tackle by Amen Ogbongbemiga)"
58,2,9:20,1,10,NYJ 45,14,0,Breece Hall right guard for 5 yards (tackle by Nick Williams and Tuli Tuipulotu)
59,2,8:43,2,5,NYJ 50,14,0,"Zach Wilson pass complete short left to Allen Lazard for 6 yards (tackle by Asante Samuel). Penalty on Joey Bosa: Defensive Offside, 5 yards (declined) "
60,2,8:25,1,10,LAC 44,14,0,Breece Hall right end for 10 yards (tackle by Ja'Sir Taylor and Otito Ogbonnia)
61,2,7:47,1,10,LAC 34,14,0,Zach Wilson pass incomplete short left intended for Dalvin Cook
62,2,7:43,2,10,LAC 34,14,0,Dalvin Cook right tackle for no gain (tackle by Derwin James) (no play)
63,2,7:21,2,15,LAC 39,14,0,Zach Wilson pass complete short right to Jeremy Ruckert for 7 yards (tackle by Derwin James)
