,quarter,time,down,togo,location,away_team,home_team,detail
0,1,15:00,0,0,CAR 35,0,0,"Eddy Pineiro kicks off 65 yards, touchback."
1,1,15:00,1,10,SEA 25,0,0,Kenneth Walker left guard for 2 yards (tackle by Deion Jones)
2,1,14:27,2,8,SEA 27,0,0,Geno Smith pass incomplete short left intended for D.K. Metcalf
3,1,14:22,3,8,SEA 27,0,0,Geno Smith pass complete short left to DeeJay Dallas for -2 yards (tackle by Frankie Luvu)
4,1,13:37,4,10,SEA 25,0,0,"Michael Dickson punts 51 yards, returned by Ihmir Smith-Marsette for -3 yards (tackle by Brady Russell and Zach Charbonnet)"
5,1,13:25,1,10,CAR 21,0,0,Miles Sanders for 4 yards (tackle by Jordyn Brooks and Jarran Reed)
6,1,12:51,2,6,CAR 25,0,0,Andy Dalton pass incomplete short right intended for DJ Chark
7,1,12:44,3,6,CAR 25,0,0,"Andy Dalton pass complete deep left to Adam Thielen for 23 yards. Penalty on Julian Love: Roughing the Passer, 15 yards (accepted) "
8,1,12:32,1,10,SEA 37,0,0,Laviska Shenault right guard for 2 yards (tackle by Jarran Reed)
9,1,11:49,2,8,SEA 35,0,0,Andy Dalton pass complete short right to Jonathan Mingo for 4 yards (tackle by Devon Witherspoon)
10,1,11:08,3,4,SEA 31,0,0,Andy Dalton pass complete short right to Miles Sanders for 6 yards (tackle by Jordyn Brooks)
11,1,10:22,1,10,SEA 25,0,0,Miles Sanders left end for no gain (tackle by Jarran Reed)
12,1,9:44,2,10,SEA 25,0,0,"Andy Dalton pass complete to Miles Sanders for no gain. Penalty on Uchenna Nwosu: Defensive Offside, 5 yards (accepted) (no play)"
13,1,9:25,2,5,SEA 20,0,0,Andy Dalton sacked by Boye Mafe for -11 yards
14,1,8:47,3,16,SEA 31,0,0,"Andy Dalton pass complete short right to Miles Sanders for 6 yards (tackle by Quandre Diggs and Devon Witherspoon). Penalty on Tommy Tremble: Offensive Holding, 10 yards (accepted) "
15,1,8:27,3,20,SEA 35,0,0,Andy Dalton pass complete short left to Adam Thielen for 6 yards (tackle by Uchenna Nwosu)
16,1,7:51,4,14,SEA 29,3,0,Eddy Pineiro 47 yard field goal good
17,1,7:47,0,0,CAR 35,3,0,"Eddy Pineiro kicks off 65 yards, touchback."
18,1,7:47,1,10,SEA 25,3,0,"Penalty on Damien Lewis: False Start, 5 yards (accepted) (no play)"
19,1,7:47,1,15,SEA 20,3,0,"Kenneth Walker right guard for 7 yards (tackle by Vonn Bell). Penalty on Justin Houston: Face Mask (15 Yards), 15 yards (accepted) "
20,1,7:28,1,10,SEA 42,3,0,Geno Smith pass complete deep left to D.K. Metcalf for 20 yards (tackle by Kamu Grugier-Hill)
21,1,6:54,1,10,CAR 38,3,0,Geno Smith pass complete short right to Noah Fant for 7 yards
22,1,6:21,2,3,CAR 31,3,0,Kenneth Walker right guard for 2 yards (tackle by Frankie Luvu)
23,1,5:41,3,1,CAR 29,3,0,Kenneth Walker up the middle for no gain (tackle by Frankie Luvu)
24,1,4:58,4,1,CAR 29,3,0,Kenneth Walker up the middle for 1 yard (tackle by DeShawn Williams)
25,1,4:25,1,10,CAR 28,3,0,Geno Smith pass incomplete deep left intended for D.K. Metcalf (defended by C.J. Henderson)
26,1,4:23,2,10,CAR 28,3,0,Kenneth Walker left guard for 3 yards (tackle by Derrick Brown)
27,1,3:45,3,7,CAR 25,3,0,Geno Smith pass incomplete short right intended for Tyler Lockett
28,1,3:37,4,7,CAR 25,3,3,Jason Myers 43 yard field goal good
29,1,3:33,0,0,SEA 35,3,3,"Jason Myers kicks off 65 yards, touchback."
30,1,3:33,1,10,CAR 25,3,3,Andy Dalton pass complete short right to Adam Thielen for 15 yards (tackle by Bobby Wagner)
31,1,2:50,1,10,CAR 40,3,3,Miles Sanders right tackle for no gain (tackle by Jordyn Brooks)
32,1,2:13,2,10,CAR 40,3,3,Andy Dalton pass incomplete short right intended for Jonathan Mingo (defended by Devon Witherspoon)
33,1,2:07,3,10,CAR 40,3,3,Andy Dalton sacked by Jarran Reed for -8 yards
34,1,1:17,4,18,CAR 32,3,3,"Johnny Hekker punts 49 yards, fair catch by DeeJay Dallas at SEA-19"
35,1,1:10,1,10,SEA 19,3,3,Geno Smith pass complete short right to Tyler Lockett for 16 yards (tackle by Kamu Grugier-Hill)
36,1,0:46,1,10,SEA 35,3,3,Geno Smith pass complete short left to Noah Fant for 9 yards (tackle by Kamu Grugier-Hill and Yetur Gross-Matos)
37,1,0:05,2,1,SEA 44,3,3,Zach Charbonnet left tackle for 7 yards (tackle by Vonn Bell)
38,2,15:00,1,10,CAR 49,3,3,Geno Smith pass complete deep right to D.K. Metcalf for 34 yards (tackle by Xavier Woods)
39,2,14:32,1,10,CAR 15,3,3,"Zach Charbonnet left guard for no gain. Penalty on Evan Brown: Offensive Holding, 10 yards (accepted) (no play)"
40,2,14:13,1,19,CAR 25,3,3,Geno Smith pass complete short middle to Tyler Lockett for 9 yards (tackle by Vonn Bell)
41,2,13:32,2,10,CAR 16,3,3,Geno Smith sacked by Brian Burns for -11 yards
42,2,12:51,3,21,CAR 27,3,3,Geno Smith pass complete short left to Jaxon Smith-Njigba for 10 yards (tackle by Frankie Luvu and Sam Franklin)
43,2,12:09,4,11,CAR 17,3,6,Jason Myers 35 yard field goal good
44,2,12:07,0,0,SEA 35,3,6,"Jason Myers kicks off 65 yards, touchback."
45,2,12:07,1,10,CAR 25,3,6,Miles Sanders right guard for 1 yard (tackle by Devon Witherspoon)
46,2,11:31,2,9,CAR 26,3,6,Miles Sanders left guard for 3 yards (tackle by Derick Hall and Jordyn Brooks)
47,2,11:00,3,6,CAR 29,3,6,Andy Dalton pass incomplete deep right intended for Jonathan Mingo (defended by Jarran Reed)
48,2,10:56,4,6,CAR 29,3,6,"Johnny Hekker punts 45 yards, returned by DeeJay Dallas for 13 yards (tackle by J.J. Jansen)"
49,2,10:45,1,10,SEA 39,3,6,Kenneth Walker right end for 9 yards (tackle by Vonn Bell)
50,2,10:21,2,1,SEA 48,3,6,Kenneth Walker right guard for 36 yards (tackle by Jeremy Chinn)
51,2,9:37,1,10,CAR 16,3,6,Zach Charbonnet right guard for 1 yard (tackle by Derrick Brown)
52,2,9:00,2,9,CAR 15,3,6,Geno Smith pass incomplete short left intended for Tyler Lockett
53,2,8:52,3,9,CAR 15,3,6,Geno Smith pass incomplete short left intended for Jaxon Smith-Njigba (defended by Sam Franklin)
54,2,8:48,4,9,CAR 15,3,9,Jason Myers 33 yard field goal good
55,2,8:45,0,0,SEA 35,3,9,"Jason Myers kicks off 65 yards, touchback."
56,2,8:45,1,10,CAR 25,3,9,Andy Dalton pass incomplete deep right intended for DJ Chark
57,2,8:39,2,10,CAR 25,3,9,Andy Dalton pass complete short left to Jonathan Mingo for 8 yards (tackle by Michael Jackson)
58,2,7:57,3,2,CAR 33,3,9,Andy Dalton pass complete short left to Adam Thielen for 5 yards (tackle by Julian Love)
59,2,7:26,1,10,CAR 38,3,9,Andy Dalton pass incomplete short left intended for Jonathan Mingo
60,2,7:23,2,10,CAR 38,3,9,Miles Sanders left guard for 15 yards (tackle by Devon Witherspoon and Jarran Reed)
61,2,7:01,1,10,SEA 47,3,9,Andy Dalton pass complete short left to Chuba Hubbard for 1 yard (tackle by Jordyn Brooks and Dre'Mont Jones)
62,2,6:24,2,9,SEA 46,3,9,"Penalty on Taylor Moton: False Start, 5 yards (accepted) (no play)"
63,2,6:02,2,14,CAR 49,3,9,Andy Dalton pass complete short right to Jonathan Mingo for 9 yards (tackle by Devon Witherspoon and Artie Burns)
64,2,5:25,3,5,SEA 42,3,9,"Penalty on Ikem Ekwonu: False Start, 5 yards (accepted) (no play)"
65,2,5:03,3,10,SEA 47,9,9,"Andy Dalton pass complete deep left to DJ Chark for 47 yards, touchdown"
66,2,4:54,0,0,SEA 15,10,9,Eddy Pineiro kicks extra point good
67,2,4:54,0,0,CAR 35,10,9,"Eddy Pineiro kicks off 65 yards, touchback."
68,2,4:54,1,10,SEA 25,10,9,Geno Smith pass incomplete deep left intended for Tyler Lockett
69,2,4:47,2,10,SEA 25,10,9,"Geno Smith sacked by Yetur Gross-Matos for -6 yards. Penalty on Stone Forsythe: Offensive Holding, 10 yards (declined) "
70,2,4:22,3,16,SEA 19,10,9,Geno Smith pass short middle intended for Jaxon Smith-Njigba is intercepted by Deion Jones at SEA-28 and returned for no gain (tackle by D.K. Metcalf)
71,2,4:16,1,10,SEA 28,10,9,"Penalty on Ikem Ekwonu: False Start, 5 yards (accepted) (no play)"
72,2,4:16,1,15,SEA 33,10,9,Andy Dalton pass complete short right to Adam Thielen for 2 yards (tackle by Julian Love)
73,2,3:34,2,13,SEA 31,10,9,Laviska Shenault left end for 5 yards (tackle by Bobby Wagner and Artie Burns)
74,2,2:50,3,8,SEA 26,10,9,Andy Dalton pass incomplete deep right intended for Adam Thielen (defended by Artie Burns)
75,2,2:44,4,8,SEA 26,13,9,Eddy Pineiro 44 yard field goal good
76,2,2:39,0,0,CAR 35,13,9,"Eddy Pineiro kicks off 64 yards, returned by DeeJay Dallas for 26 yards (tackle by Ihmir Smith-Marsette and Chandler Wooten)"
77,2,2:35,1,10,SEA 27,13,9,Zach Charbonnet up the middle for 3 yards (tackle by Derrick Brown)
78,2,2:19,2,7,SEA 30,13,9,Geno Smith pass complete deep right to D.K. Metcalf for 19 yards (tackle by Vonn Bell)
79,2,2:00,1,10,SEA 49,13,9,Geno Smith pass incomplete short right intended for Zach Charbonnet
80,2,1:56,2,10,SEA 49,13,9,Geno Smith pass complete short right to Tyler Lockett for 9 yards
81,2,1:45,3,1,CAR 42,13,9,Zach Charbonnet up the middle for 1 yard (tackle by Justin Houston)
82,2,1:29,1,10,CAR 41,13,9,Geno Smith pass incomplete short right intended for Noah Fant
83,2,1:28,2,10,CAR 41,13,9,Geno Smith pass complete short left to D.K. Metcalf for 22 yards (tackle by Vonn Bell and Jeremy Chinn)
84,2,1:07,1,10,CAR 19,13,9,Geno Smith pass incomplete deep right intended for Tyler Lockett
85,2,1:02,2,10,CAR 19,13,9,Geno Smith pass incomplete short right intended for Jake Bobo
86,2,0:55,3,10,CAR 19,13,9,Geno Smith pass incomplete deep right intended for Colby Parkinson
87,2,0:48,4,10,CAR 19,13,12,Jason Myers 37 yard field goal good
88,2,0:44,0,0,SEA 35,13,12,"Jason Myers kicks off 65 yards, touchback."
89,2,0:44,1,10,CAR 25,13,12,Andy Dalton pass complete short middle to Adam Thielen for 12 yards (tackle by Julian Love)
90,2,0:36,1,10,CAR 37,13,12,Andy Dalton pass complete short middle to Miles Sanders for 14 yards (tackle by Artie Burns)
91,2,0:29,1,10,SEA 49,13,12,Andy Dalton right end for 1 yard (tackle by Uchenna Nwosu)
92,2,0:22,2,9,SEA 48,13,12,Andy Dalton pass incomplete deep right intended for DJ Chark
93,2,0:18,3,9,SEA 48,13,12,Andy Dalton pass incomplete short left intended for Adam Thielen
94,2,0:14,4,9,SEA 48,13,12,Johnny Hekker punts 45 yards downed by Dicaprio Bootle
95,2,0:01,1,10,SEA 3,13,12,Geno Smith kneels for -1 yards
96,3,15:00,0,0,SEA 35,13,12,"Jason Myers kicks off 71 yards, returned by Laviska Shenault for 37 yards (tackle by Jerrick Reed and Brady Russell)"
97,3,14:54,1,10,CAR 31,13,12,Miles Sanders left tackle for 1 yard (tackle by Jarran Reed)
98,3,14:13,2,9,CAR 32,13,12,Andy Dalton pass incomplete short right intended for Hayden Hurst (defended by Julian Love)
99,3,14:08,3,9,CAR 32,13,12,Andy Dalton pass incomplete short right intended for Terrace Marshall
100,3,14:04,4,9,CAR 32,13,12,"Johnny Hekker punts 58 yards, returned by DeeJay Dallas for 14 yards (tackle by Chandler Wooten)"
101,3,13:53,1,10,SEA 24,13,12,"Geno Smith pass incomplete intended for Colby Parkinson. Penalty on Troy Hill: Illegal Contact, 5 yards (accepted) (no play)"
102,3,13:47,1,10,SEA 29,13,12,Kenneth Walker right guard for 1 yard (tackle by Deion Jones and Troy Hill)
103,3,13:24,2,9,SEA 30,13,12,Geno Smith pass complete short right to D.K. Metcalf for 6 yards (tackle by Kamu Grugier-Hill)
104,3,12:46,3,3,SEA 36,13,12,Geno Smith pass complete short left to Colby Parkinson for 7 yards (tackle by Jeremy Chinn)
105,3,12:14,1,10,SEA 43,13,12,Geno Smith pass complete short right to D.K. Metcalf for 11 yards (tackle by Troy Hill)
