,quarter,time,down,togo,location,away_team,home_team,detail
0,1,15:00,0,0,TEN 35,0,0,"Nick Folk kicks off 69 yards, returned by Pierre Strong for 26 yards (tackle by Luke Gifford and Monty Rice)"
1,1,14:54,1,10,CLE 22,0,0,Deshaun Watson pass complete short right to Donovan Peoples-Jones for 8 yards (tackle by Sean Murphy-Bunting)
2,1,14:11,2,2,CLE 30,0,0,Deshaun Watson sacked by Azeez Al-Shaair for -2 yards
3,1,13:39,3,4,CLE 28,0,0,Deshaun Watson pass complete short left to Elijah Moore for 10 yards (tackle by Amani Hooker)
4,1,13:02,1,10,CLE 38,0,0,Elijah Moore left end for 2 yards (tackle by Amani Hooker)
5,1,12:27,2,8,CLE 40,0,0,Deshaun Watson pass complete short right to David Njoku for 2 yards (tackle by Jack Gibbens)
6,1,11:47,3,6,CLE 42,0,0,Deshaun Watson pass complete short right to Elijah Moore for 7 yards (tackle by Roger McCreary)
7,1,11:12,1,10,CLE 49,0,0,Kareem Hunt right guard for 1 yard (tackle by Jeffery Simmons)
8,1,10:41,2,9,CLE 50,0,0,Deshaun Watson pass complete short right to Elijah Moore for 14 yards (tackle by Jeffery Simmons)
9,1,9:56,1,10,TEN 36,0,0,Pierre Strong left tackle for 5 yards (tackle by Arden Key and Jack Gibbens)
10,1,9:18,2,5,TEN 31,0,0,Marquise Goodwin left end for 1 yard (tackle by Kristian Fulton)
11,1,8:35,3,4,TEN 30,0,0,Deshaun Watson left end for no gain (tackle by Kristian Fulton and Elijah Molden)
12,1,7:54,4,4,TEN 30,0,3,Dustin Hopkins 48 yard field goal good
13,1,7:49,0,0,CLE 35,0,3,"Dustin Hopkins kicks off 65 yards, touchback."
14,1,7:49,1,10,TEN 25,0,3,Ryan Tannehill pass complete short right to Treylon Burks for 5 yards (tackle by Denzel Ward)
15,1,7:10,2,5,TEN 30,0,3,Derrick Henry right guard for 2 yards (tackle by Grant Delpit)
16,1,6:29,3,3,TEN 32,0,3,Ryan Tannehill pass incomplete short left intended for DeAndre Hopkins
17,1,6:24,4,3,TEN 32,0,3,Ryan Stonehouse punts 49 yards out of bounds
18,1,6:18,1,10,CLE 19,0,3,Deshaun Watson pass complete short right to Amari Cooper for 7 yards (tackle by Roger McCreary)
19,1,5:46,2,3,CLE 26,0,3,Jerome Ford left guard for no gain (tackle by Azeez Al-Shaair and Roger McCreary)
20,1,5:11,3,3,CLE 26,0,3,Deshaun Watson pass incomplete short middle intended for Jerome Ford
