,date,week,team,game_location,opp,result,team_pts,opp_pts,cmp,att,pass_yds,pass_td,int,rating,sacked,rush_att,rush_yds,rush_td
0,2022-10-09,5,SFO,@,CAR,W,37,15,0,0,0,0,0,0.0,0,1,-1,0
1,2022-10-23,7,SFO,,KAN,L,23,44,4,9,66,0,1,30.1,0,1,1,0
2,2022-11-21,11,SFO,@,ARI,W,38,10,0,0,0,0,0,0.0,0,3,3,0
3,2022-12-04,13,SFO,,MIA,W,33,17,25,37,210,2,1,88.8,3,4,-1,0
4,2022-12-11,14,SFO,,TAM,W,35,7,16,21,185,2,0,134.0,0,2,3,1
5,2022-12-15,15,SFO,@,SEA,W,21,13,17,26,217,2,0,117.0,1,4,-2,0
6,2022-12-24,16,SFO,,WAS,W,37,20,15,22,234,2,1,114.6,3,1,6,0
7,2023-01-01,17,SFO,@,LVR,W,37,34,22,35,284,2,1,95.4,0,2,-3,0
8,2023-01-08,18,SFO,,ARI,W,38,13,15,20,178,3,0,141.2,4,4,7,0
