,date,week,team,game_location,opp,result,team_pts,opp_pts,cmp,att,pass_yds,pass_td,int,rating,sacked,rush_att,rush_yds,rush_td
0,2023-09-10,1,CIN,@,CLE,L,3,24,14,31,82,0,0,52.2,2,1,-1,0
1,2023-09-17,2,CIN,,BAL,L,24,27,27,41,222,2,1,85.6,1,1,5,0
2,2023-09-25,3,CIN,,LAR,W,19,16,26,49,259,0,1,59.8,2,3,-2,0
3,2023-10-01,4,CIN,@,TEN,L,3,27,20,30,165,0,0,80.6,3,3,1,0
4,2023-10-08,5,CIN,@,ARI,W,34,20,36,46,317,3,1,108.1,3,4,7,0
5,2023-10-15,6,CIN,,SEA,W,17,13,24,35,185,2,1,88.4,3,2,4,0
6,2023-10-29,8,CIN,@,SFO,W,31,17,28,32,283,3,0,134.8,3,6,43,0
7,2023-11-05,9,CIN,,BUF,W,24,18,31,44,348,2,0,108.9,1,5,4,0
