,date,week,team,game_location,opp,result,team_pts,opp_pts,cmp,att,pass_yds,pass_td,int,rating,sacked,rush_att,rush_yds,rush_td
0,2023-09-10,1,CHI,,GNB,L,20,38,24,37,216,1,1,78.2,4,9,59,0
1,2023-09-17,2,CHI,@,TAM,L,17,27,16,29,211,1,2,61.1,6,4,3,1
2,2023-09-24,3,CHI,@,KAN,L,10,41,11,22,99,1,1,58.7,3,11,47,0
3,2023-10-01,4,CHI,,DEN,L,28,31,28,35,335,4,1,132.7,4,4,25,0
4,2023-10-05,5,CHI,@,WAS,W,40,20,15,29,282,4,0,125.3,3,11,57,0
5,2023-10-15,6,CHI,,MIN,L,13,19,6,10,58,0,1,36.7,4,8,46,0
