,date,week,team,game_location,opp,result,team_pts,opp_pts,cmp,att,pass_yds,pass_td,int,rating,sacked,rush_att,rush_yds,rush_td
0,2022-10-23,7,DEN,,NYJ,L,9,16,24,46,225,0,1,56.9,1,3,9,0
1,2022-12-11,14,DEN,,KAN,L,28,34,4,8,16,1,1,56.2,0,1,0,0
2,2022-12-18,15,DEN,,ARI,W,24,15,21,26,197,1,1,95.0,7,2,-2,0
3,2022-12-25,16,DEN,@,LAR,L,14,51,4,8,45,0,1,27.6,0,0,0,0
