,date,week,team,game_location,opp,result,team_pts,opp_pts,cmp,att,pass_yds,pass_td,int,rating,sacked,rush_att,rush_yds,rush_td
0,2023-09-07,1,KAN,,DET,L,20,21,21,39,226,2,1,77.5,0,6,45,0
1,2023-09-17,2,KAN,@,JAX,W,17,9,29,41,305,2,1,98.1,1,7,30,0
2,2023-09-24,3,KAN,,CHI,W,41,10,24,33,272,3,0,127.3,0,3,28,0
3,2023-10-01,4,KAN,@,NYJ,W,23,20,18,30,203,1,2,63.6,1,7,51,0
4,2023-10-08,5,KAN,@,MIN,W,27,20,31,41,281,2,0,109.9,2,0,0,0
5,2023-10-12,6,KAN,,DEN,W,19,8,30,40,306,1,1,94.4,2,6,31,0
6,2023-10-22,7,KAN,,LAC,W,31,17,32,42,424,4,1,129.5,1,4,29,0
7,2023-10-29,8,KAN,@,DEN,L,9,24,24,38,240,0,2,59.1,3,3,20,0
8,2023-11-05,9,KAN,,MIA,W,21,14,20,30,185,2,0,105.6,2,6,24,0
