,date,week,team,game_location,opp,result,team_pts,opp_pts,cmp,att,pass_yds,pass_td,int,rating,sacked,rush_att,rush_yds,rush_td
0,2022-09-11,1,WAS,,JAX,W,28,22,27,41,313,4,2,101.0,1,6,12,0
1,2022-09-18,2,WAS,@,DET,L,27,36,30,46,337,3,1,99.6,5,2,23,0
2,2022-09-25,3,WAS,,PHI,L,8,24,25,43,211,0,0,71.0,9,3,22,0
3,2022-10-02,4,WAS,@,DAL,L,10,25,25,42,170,1,2,56.6,2,1,5,0
4,2022-10-09,5,WAS,,TEN,L,17,21,25,38,359,2,1,102.9,3,5,15,0
5,2022-10-13,6,WAS,@,CHI,W,12,7,12,22,99,0,0,66.3,3,2,2,0
6,2022-12-24,16,WAS,@,SFO,L,20,37,12,16,123,1,0,117.4,0,0,0,0
7,2023-01-01,17,WAS,,CLE,L,10,24,16,28,143,0,3,31.4,3,3,7,1
