,date,week,team,game_location,opp,result,team_pts,opp_pts,cmp,att,pass_yds,pass_td,int,rating,sacked,rush_att,rush_yds,rush_td
0,2023-09-10,1,PIT,,SFO,L,7,30,31,46,232,1,2,68.4,5,1,4,0
1,2023-09-18,2,PIT,,CLE,W,26,22,15,30,222,1,1,71.8,2,4,-6,0
2,2023-09-24,3,PIT,@,LVR,W,23,18,16,28,235,2,0,108.5,1,3,11,0
3,2023-10-01,4,PIT,@,HOU,L,6,30,15,23,114,0,1,59.0,3,2,9,0
4,2023-10-08,5,PIT,,BAL,W,17,10,18,32,224,1,0,88.5,3,6,-6,0
5,2023-10-22,7,PIT,@,LAR,W,24,17,17,25,230,0,0,97.1,2,8,0,1
6,2023-10-29,8,PIT,,JAX,L,10,20,10,16,73,0,0,73.2,1,1,10,0
7,2023-11-02,9,PIT,,TEN,W,20,16,19,30,160,1,0,88.2,0,1,-1,0
