,date,week,team,game_location,opp,result,team_pts,opp_pts,cmp,att,pass_yds,pass_td,int,rating,sacked,rush_att,rush_yds,rush_td
0,2022-10-09,5,MIA,@,NYJ,L,17,40,19,33,166,0,1,58.4,2,0,0,0
1,2022-10-16,6,MIA,,MIN,L,16,24,7,13,89,0,0,75.5,1,1,9,0
2,2022-11-13,10,MIA,,CLE,W,39,17,1,1,17,0,0,118.7,0,3,0,0
3,2022-11-27,12,MIA,,HOU,W,30,15,1,5,6,0,0,39.6,1,6,5,0
4,2022-12-04,13,MIA,@,SFO,L,17,33,0,1,0,0,1,0.0,0,0,0,0
5,2023-01-01,17,MIA,@,NWE,L,21,23,12,21,104,1,1,66.4,1,1,4,0
6,2023-01-08,18,MIA,,NYJ,W,11,6,20,31,152,0,0,76.3,1,3,3,0
