,date,week,team,game_location,opp,result,team_pts,opp_pts,cmp,att,pass_yds,pass_td,int,rating,sacked,rush_att,rush_yds,rush_td
0,2023-09-10,1,ATL,,CAR,W,24,10,15,18,115,1,0,111.8,4,1,-1,0
1,2023-09-17,2,ATL,,GNB,W,25,24,19,32,237,1,1,79.8,1,10,39,1
2,2023-09-24,3,ATL,@,DET,L,6,20,21,38,201,0,0,70.2,7,2,3,0
3,2023-10-01,4,ATL,@,JAX,L,7,23,19,31,191,1,2,62.7,4,1,6,0
4,2023-10-08,5,ATL,,HOU,W,21,19,28,37,329,1,0,111.2,0,4,10,1
5,2023-10-15,6,ATL,,WAS,L,16,24,28,47,307,2,3,66.5,3,2,18,0
6,2023-10-22,7,ATL,@,TAM,W,16,13,19,25,250,0,0,107.1,1,6,38,1
7,2023-10-29,8,ATL,@,TEN,L,23,28,8,12,71,0,0,82.3,5,3,26,0
