,date,week,team,game_location,opp,result,team_pts,opp_pts,cmp,att,pass_yds,pass_td,int,rating,sacked,rush_att,rush_yds,rush_td
0,2022-09-11,1,NYJ,,BAL,L,9,24,37,59,309,1,1,74.8,3,1,0,0
1,2022-09-18,2,NYJ,@,CLE,W,31,30,26,44,307,4,0,110.7,2,2,6,0
2,2022-09-25,3,NYJ,,CIN,L,12,27,28,52,285,0,2,53.8,4,0,0,0
3,2022-12-11,14,NYJ,@,BUF,L,12,20,1,3,1,0,0,42.4,1,0,0,0
4,2023-01-08,18,NYJ,@,MIA,L,6,11,18,33,149,0,0,66.4,0,0,0,0
