,date,week,team,game_location,opp,result,team_pts,opp_pts,cmp,att,pass_yds,pass_td,int,rating,sacked,rush_att,rush_yds,rush_td
0,2022-09-11,1,HOU,,IND,T,20,20,0,0,0,0,0,0.0,0,1,5,0
1,2022-09-18,2,HOU,@,DEN,L,9,16,0,0,0,0,0,0.0,0,1,10,0
2,2022-12-11,14,HOU,@,DAL,L,23,27,4,6,38,1,0,123.6,0,7,36,0
3,2022-12-18,15,HOU,,KAN,L,24,30,2,4,8,0,0,56.2,1,4,8,0
4,2022-12-24,16,HOU,@,TEN,W,19,14,3,4,40,0,0,106.2,0,2,2,0
5,2023-01-01,17,HOU,,JAX,L,3,31,3,4,9,0,0,77.1,1,2,7,0
6,2023-01-08,18,HOU,@,IND,W,32,31,2,2,13,0,0,93.7,0,3,7,0
