,date,week,team,game_location,opp,result,team_pts,opp_pts,cmp,att,pass_yds,pass_td,int,rating,sacked,rush_att,rush_yds,rush_td
0,2023-09-10,1,MIA,@,LAC,W,36,34,28,45,466,3,1,110.0,0,5,5,0
1,2023-09-17,2,MIA,@,NWE,W,24,17,21,30,249,1,1,92.2,1,4,3,0
2,2023-09-24,3,MIA,,DEN,W,70,20,23,26,309,4,0,155.8,0,0,0,0
3,2023-10-01,4,MIA,@,BUF,L,20,48,25,35,282,1,1,92.8,4,2,7,0
4,2023-10-08,5,MIA,,NYG,W,31,16,22,30,308,2,2,100.4,1,2,6,0
5,2023-10-15,6,MIA,,CAR,W,42,21,21,31,262,3,0,126.0,0,1,0,0
6,2023-10-22,7,MIA,@,PHI,L,17,31,23,32,216,1,1,87.5,3,1,-3,0
7,2023-10-29,8,MIA,,NWE,W,31,17,30,45,324,3,1,100.6,2,6,8,0
8,2023-11-05,9,MIA,@,KAN,L,14,21,21,34,193,1,0,87.0,3,2,7,0
