,date,week,team,game_location,opp,result,team_pts,opp_pts,cmp,att,pass_yds,pass_td,int,rating,sacked,rush_att,rush_yds,rush_td
0,2023-09-10,1,IND,,JAX,L,21,31,24,37,223,1,1,79.0,4,10,40,1
1,2023-09-17,2,IND,@,HOU,W,31,20,6,10,56,0,0,75.4,0,3,35,2
2,2023-10-01,4,IND,,LAR,L,23,29,11,25,200,2,0,98.7,2,10,56,1
3,2023-10-08,5,IND,,TEN,W,23,16,9,12,98,0,0,98.6,1,2,5,0
