,date,week,team,game_location,opp,result,team_pts,opp_pts,cmp,att,pass_yds,pass_td,int,rating,sacked,rush_att,rush_yds,rush_td
0,2023-10-01,4,CLE,,BAL,L,3,28,19,36,121,0,3,25.3,4,4,24,0
1,2023-10-29,8,CLE,@,SEA,L,20,24,1,1,9,0,0,104.2,0,0,0,0
