,date,week,team,game_location,opp,result,team_pts,opp_pts,cmp,att,pass_yds,pass_td,int,rating,sacked,rush_att,rush_yds,rush_td
0,2022-10-09,5,CAR,,SFO,L,15,37,5,6,60,0,0,108.3,2,0,0,0
1,2022-10-16,6,CAR,@,LAR,L,10,24,10,16,60,0,0,69.8,2,1,-1,0
2,2022-10-23,7,CAR,,TAM,W,21,3,16,22,177,2,0,126.5,1,0,0,0
3,2022-10-30,8,CAR,@,ATL,L,34,37,19,36,317,1,1,80.4,1,1,20,0
4,2022-11-06,9,CAR,@,CIN,L,21,42,3,10,9,0,2,0.0,0,1,6,0
5,2022-11-10,10,CAR,,ATL,W,25,15,10,16,108,0,0,82.3,1,3,14,0
