,date,week,team,game_location,opp,result,team_pts,opp_pts,cmp,att,pass_yds,pass_td,int,rating,sacked,rush_att,rush_yds,rush_td
0,2023-09-10,1,SEA,,LAR,L,13,30,16,26,112,1,0,84.1,2,1,6,0
1,2023-09-17,2,SEA,@,DET,W,37,31,32,41,328,2,0,116.3,1,3,20,0
2,2023-09-24,3,SEA,,CAR,W,37,27,23,36,296,1,1,87.3,2,4,-4,0
3,2023-10-02,4,SEA,@,NYG,W,24,3,13,20,110,1,0,95.8,2,0,0,0
4,2023-10-15,6,SEA,@,CIN,L,13,17,27,41,326,0,2,69.8,4,4,20,0
5,2023-10-22,7,SEA,,ARI,W,20,10,18,24,219,2,1,113.0,2,6,10,0
6,2023-10-29,8,SEA,,CLE,W,24,20,23,37,254,2,2,78.0,1,2,-3,0
7,2023-11-05,9,SEA,@,BAL,L,3,37,13,28,157,0,1,49.3,4,2,4,0
