,date,week,team,game_location,opp,result,team_pts,opp_pts,cmp,att,pass_yds,pass_td,int,rating,sacked,rush_att,rush_yds,rush_td
0,2022-09-11,1,PIT,@,CIN,W,23,20,21,38,194,1,0,78.2,1,3,9,0
1,2022-09-18,2,PIT,,NWE,L,14,17,21,33,168,1,1,73.8,3,1,7,0
2,2022-09-22,3,PIT,@,CLE,L,17,29,20,32,207,0,0,81.1,1,2,7,1
3,2022-10-02,4,PIT,,NYJ,L,20,24,7,13,84,0,1,41.8,3,1,1,0
4,2022-10-16,6,PIT,,TAM,W,20,18,9,12,144,1,0,142.4,1,6,5,0
5,2022-12-11,14,PIT,,BAL,L,14,16,22,30,276,1,3,73.1,1,0,0,0
6,2022-12-18,15,PIT,@,CAR,W,24,16,17,22,179,0,0,100.4,1,6,9,1
