,date,week,team,game_location,opp,result,team_pts,opp_pts,cmp,att,pass_yds,pass_td,int,rating,sacked,rush_att,rush_yds,rush_td
0,2022-09-11,1,ARI,,KAN,L,21,44,2,4,12,0,0,56.2,1,3,20,0
1,2022-11-21,11,ARI,,SFO,L,10,38,6,10,59,0,1,37.1,0,1,6,0
2,2022-12-18,15,ARI,@,DEN,L,15,24,7,15,95,0,2,27.8,1,1,8,0
3,2022-12-25,16,ARI,,TAM,L,16,19,24,45,217,0,1,57.4,1,7,14,0
4,2023-01-08,18,ARI,@,SFO,L,13,38,6,9,29,0,1,31.5,0,3,13,0
