,date,week,team,game_location,opp,result,team_pts,opp_pts,cmp,att,pass_yds,pass_td,int,rating,sacked,rush_att,rush_yds,rush_td
0,2022-12-29,17,TEN,,DAL,L,13,27,20,39,232,1,1,67.5,2,3,12,0
1,2023-01-07,18,TEN,@,JAX,L,16,20,20,29,179,1,1,82.4,4,5,32,0
