,date,week,team,game_location,opp,result,team_pts,opp_pts,cmp,att,pass_yds,pass_td,int,rating,sacked,rush_att,rush_yds,rush_td
0,2023-09-10,1,PHI,@,NWE,W,25,20,22,33,170,1,0,89.2,3,9,37,0
1,2023-09-14,2,PHI,,MIN,W,34,28,18,23,193,1,1,98.0,4,12,35,2
2,2023-09-25,3,PHI,@,TAM,W,25,11,23,37,277,1,2,71.6,1,10,28,1
3,2023-10-01,4,PHI,,WAS,W,34,31,25,37,319,2,0,112.3,3,9,34,0
4,2023-10-08,5,PHI,@,LAR,W,23,14,25,38,303,1,1,87.9,1,15,72,1
5,2023-10-15,6,PHI,@,NYJ,L,14,20,28,45,280,1,3,59.5,2,8,47,1
6,2023-10-22,7,PHI,,MIA,W,31,17,23,31,279,2,1,109.5,3,11,21,1
7,2023-10-29,8,PHI,@,WAS,W,38,31,29,38,319,4,0,135.7,2,4,6,0
8,2023-11-05,9,PHI,,DAL,W,28,23,17,23,207,2,0,130.2,3,10,36,1
