,quarter,time,down,togo,location,away_team,home_team,detail
0,1,15:00,0,0,MIA 35,0,0,"Jason Sanders kicks off 65 yards, touchback."
1,1,15:00,1,10,NYJ 25,0,0,Zach Wilson pass complete short middle to Garrett Wilson for 11 yards (tackle by Jevon Holland)
2,1,14:26,1,10,NYJ 36,0,0,Zach Wilson pass complete short right to Michael Carter for 6 yards (tackle by Nik Needham)
3,1,13:44,2,4,NYJ 42,0,0,Michael Carter up the middle for 2 yards (tackle by Jaelan Phillips)
4,1,13:00,3,2,NYJ 44,0,0,Zach Wilson pass incomplete short middle intended for Corey Davis (defended by Christian Wilkins)
5,1,12:57,4,2,NYJ 44,0,0,Braden Mann punts 48 yards downed by Ashtyn Davis
6,1,12:48,1,10,MIA 8,0,2,"Teddy Bridgewater pass incomplete short middle. Penalty on Teddy Bridgewater: Intentional Grounding, 8 yards (accepted) "
7,1,12:38,0,0,MIA 20,0,2,"Thomas Morstead kicks off 73 yards, returned by Braxton Berrios for 42 yards (tackle by Thomas Morstead)"
8,1,12:31,1,10,NYJ 49,0,2,Zach Wilson pass complete short right to Elijah Moore for 11 yards (tackle by Brandon Jones)
9,1,11:54,1,10,MIA 40,0,2,Michael Carter right end for 1 yard (tackle by Christian Wilkins and Jevon Holland)
10,1,11:14,2,9,MIA 39,0,2,Zach Wilson pass complete short left to Braxton Berrios for -1 yards (tackle by Kader Kohou)
11,1,10:31,3,10,MIA 40,0,2,Zach Wilson sacked by Jerome Baker for -6 yards
12,1,9:51,4,16,MIA 46,0,2,Braden Mann punts 43 yards downed by Brandin Echols
13,1,9:43,1,10,MIA 3,0,2,"Raheem Mostert left end for 3 yards (tackle by Kwon Alexander and Will Parks). Penalty on Tyreek Hill: Illegal Formation, 1 yard (accepted) (no play)"
14,1,9:10,1,11,MIA 2,0,2,Skylar Thompson pass complete short left to Tyreek Hill for 6 yards (tackle by D.J. Reed)
15,1,8:33,2,5,MIA 8,0,2,Raheem Mostert up the middle for 4 yards (tackle by C.J. Mosley)
16,1,7:50,3,1,MIA 12,0,2,"Skylar Thompson pass incomplete deep right intended for Tyreek Hill. Penalty on Sauce Gardner: Defensive Pass Interference, 34 yards (accepted) (no play)"
17,1,7:44,1,10,MIA 46,0,2,Skylar Thompson pass incomplete short left intended for Jaylen Waddle
18,1,7:36,2,10,MIA 46,0,2,Skylar Thompson pass incomplete short right intended for Chase Edmonds
19,1,7:32,3,10,MIA 46,0,2,"Skylar Thompson scrambles up the middle for no gain (tackle by Michael Carter). Penalty on Terron Armstead: Offensive Holding, 10 yards (accepted) (no play)"
20,1,6:51,3,20,MIA 36,0,2,Skylar Thompson pass incomplete deep left intended for Trent Sherfield
21,1,6:46,4,20,MIA 36,0,2,"Thomas Morstead punts 36 yards, fair catch by Braxton Berrios at NYJ-28"
22,1,6:39,1,10,NYJ 28,0,2,Zach Wilson pass incomplete deep right intended for Elijah Moore
23,1,6:34,2,10,NYJ 28,0,2,Michael Carter up the middle for 3 yards (tackle by Christian Wilkins and Jaelan Phillips)
24,1,5:54,3,7,NYJ 31,0,2,Zach Wilson pass complete short right to Corey Davis for 17 yards (tackle by Noah Igbinoghene)
25,1,5:27,1,10,NYJ 48,0,2,"Breece Hall left end for -6 yards (tackle by Melvin Ingram). Penalty on Melvin Ingram: Personal Foul / Defense, 15 yards (accepted) (no play)"
26,1,4:47,1,10,MIA 37,0,2,"Zach Wilson sacked by Raekwon Davis for no gain. Penalty on Raekwon Davis: Personal Foul / Defense, 15 yards (accepted) (no play)"
27,1,4:21,1,10,MIA 22,0,2,Breece Hall left tackle for 4 yards (tackle by Elandon Roberts)
28,1,3:41,2,6,MIA 18,0,2,Breece Hall right end for 2 yards (tackle by Nik Needham and Jaelan Phillips)
29,1,3:16,3,4,MIA 16,0,2,Zach Wilson pass incomplete deep middle intended for Elijah Moore
30,1,3:10,4,4,MIA 16,0,5,Greg Zuerlein 34 yard field goal good
31,1,3:07,0,0,NYJ 35,0,5,"Greg Zuerlein kicks off 65 yards, touchback."
32,1,3:07,1,10,MIA 25,0,5,Raheem Mostert up the middle for 4 yards (tackle by Kwon Alexander)
33,1,2:27,2,6,MIA 29,0,5,Skylar Thompson pass complete short left to Tyreek Hill for -1 yards (tackle by Jordan Whitehead)
34,1,1:40,3,7,MIA 28,0,5,Skylar Thompson pass complete short left to Trent Sherfield for 5 yards (tackle by C.J. Mosley)
35,1,0:58,4,2,MIA 33,0,5,"Thomas Morstead punts 47 yards, fair catch by Braxton Berrios at NYJ-20"
36,1,0:52,1,10,NYJ 20,0,5,Zach Wilson pass complete deep left to Breece Hall for 79 yards (tackle by Kader Kohou)
37,2,15:00,1,1,MIA 1,0,11,"Michael Carter up the middle for 1 yard, touchdown"
38,2,14:56,0,0,MIA 15,0,12,Greg Zuerlein kicks extra point good
39,2,14:56,0,0,NYJ 35,0,12,"Greg Zuerlein kicks off 65 yards, touchback."
40,2,14:56,1,10,MIA 25,0,12,Skylar Thompson pass complete short left to Tyreek Hill for 5 yards (tackle by Jordan Whitehead)
41,2,14:15,2,5,MIA 30,0,12,Skylar Thompson pass complete short right to Tyreek Hill for 5 yards (tackle by C.J. Mosley)
42,2,13:36,1,10,MIA 35,0,12,"Skylar Thompson pass incomplete deep left intended for Tyreek Hill. Penalty on D.J. Reed: Defensive Pass Interference, 27 yards (accepted) (no play)"
43,2,13:30,1,10,NYJ 38,0,12,Raheem Mostert right guard for 3 yards (tackle by Will Parks)
44,2,12:56,2,7,NYJ 35,0,12,Raheem Mostert right tackle for 5 yards (tackle by Carl Lawson and Quinnen Williams)
45,2,12:14,3,2,NYJ 30,0,12,Skylar Thompson pass complete short middle to Jaylen Waddle for 7 yards (tackle by D.J. Reed)
46,2,11:29,1,10,NYJ 23,0,12,Chase Edmonds right tackle for 1 yard (tackle by Sheldon Rankins and Michael Carter)
47,2,10:45,2,9,NYJ 22,0,12,Tyreek Hill left end for 10 yards (tackle by Will Parks and Kwon Alexander)
48,2,10:01,1,10,NYJ 12,6,12,"Raheem Mostert right end for 12 yards, touchdown"
49,2,9:55,0,0,NYJ 15,7,12,Jason Sanders kicks extra point good
50,2,9:55,0,0,MIA 35,7,12,"Jason Sanders kicks off 60 yards, returned by Braxton Berrios for 19 yards (tackle by Elijah Campbell)"
51,2,9:49,1,10,NYJ 24,7,12,Zach Wilson pass incomplete deep right intended for Tyler Conklin (defended by Jerome Baker)
52,2,9:38,2,10,NYJ 24,7,12,"Penalty on NYJ: False Start, 5 yards (accepted) (no play)"
53,2,9:38,2,15,NYJ 19,7,12,Zach Wilson pass incomplete short right intended for Garrett Wilson
54,2,9:35,3,15,NYJ 19,7,12,Zach Wilson pass complete short middle to C.J. Uzomah for 9 yards (tackle by Brandon Jones and Channing Tindall)
55,2,8:57,4,6,NYJ 28,7,12,"Braden Mann punts 43 yards, fair catch by Jaylen Waddle at MIA-29"
56,2,8:50,1,10,MIA 29,7,12,Raheem Mostert left end for 15 yards (tackle by C.J. Mosley)
57,2,8:07,1,10,MIA 44,7,12,Skylar Thompson pass short right (defended by John Franklin-Myers) intended for River Cracraft is intercepted by Sauce Gardner at NYJ-44 and returned for 3 yards (tackle by River Cracraft)
58,2,8:00,1,10,NYJ 47,7,12,Michael Carter left end for -2 yards (tackle by Elandon Roberts)
