,quarter,time,down,togo,location,away_team,home_team,detail
0,1,15:00,0,0,WAS 35,0,0,"Joey Slye kicks off 65 yards, touchback."
1,1,15:00,1,10,TEN 25,0,0,Ryan Tannehill sacked by Montez Sweat for -7 yards
2,1,14:19,2,17,TEN 18,0,0,Ryan Tannehill pass complete short middle to Nick Westbrook-Ikhine for 11 yards (tackle by Jamin Davis)
3,1,13:39,3,6,TEN 29,0,0,Ryan Tannehill pass incomplete short middle intended for Robert Woods
4,1,13:33,4,6,TEN 29,0,0,Ryan Stonehouse punts 38 yards downed by Hassan Haskins
5,1,13:24,1,10,WAS 33,0,0,Antonio Gibson right guard for 3 yards (tackle by Teair Tart and David Long)
6,1,12:44,2,7,WAS 36,0,0,"Carson Wentz aborted snap, recovered by Carson Wentz at WAS-31 Carson Wentz for 3 yards (tackle by Dylan Cole)"
7,1,12:08,3,4,WAS 39,0,0,Carson Wentz pass incomplete short right intended for Curtis Samuel
8,1,12:03,4,4,WAS 39,0,0,Tress Way punts 41 yards downed by Dyami Brown
9,1,11:53,1,10,TEN 20,0,0,Derrick Henry left tackle for 4 yards (tackle by Jonathan Allen and Casey Toohill)
10,1,11:19,2,6,TEN 24,0,0,Derrick Henry right tackle for 4 yards (tackle by Cole Holcomb)
11,1,10:43,3,2,TEN 28,0,0,"Penalty on Montez Sweat: Neutral Zone Infraction, 5 yards (accepted) (no play)"
12,1,10:21,1,10,TEN 33,0,0,Derrick Henry right end for -4 yards (tackle by Montez Sweat)
13,1,9:36,2,14,TEN 29,0,0,Ryan Tannehill pass complete short middle to Kyle Philips for 7 yards (tackle by Cole Holcomb)
14,1,8:29,3,7,TEN 36,0,0,"Ryan Tannehill pass incomplete intended for Dontrell Hilliard. Penalty on Dennis Daley: Offensive Holding, 10 yards (offset) . Penalty on Cole Holcomb: Illegal Contact, 5 yards (offset) (no play)"
15,1,8:47,3,7,TEN 36,0,0,Ryan Tannehill pass incomplete deep left intended for Nick Westbrook-Ikhine
16,1,8:40,4,7,TEN 36,0,0,"Ryan Stonehouse punts 54 yards, returned by Dax Milne for 9 yards (tackle by Kevin Rader)"
17,1,8:29,1,10,WAS 19,0,0,"Brian Robinson for no gain. Penalty on Armani Rogers: Offensive Holding, 9 yards (accepted) (no play)"
18,1,8:01,1,19,WAS 10,0,0,Brian Robinson right tackle for 2 yards (tackle by David Long and Denico Autry)
19,1,7:17,2,17,WAS 12,0,0,Carson Wentz pass incomplete short middle intended for Cole Turner (defended by Terrance Mitchell)
20,1,7:13,3,17,WAS 12,0,0,Carson Wentz pass complete short right to J.D. McKissic for 6 yards (tackle by Kristian Fulton)
21,1,6:39,4,11,WAS 18,0,0,Tress Way punts 34 yards downed by Jonathan Williams
22,1,6:30,1,10,TEN 48,0,0,Ryan Tannehill pass complete short right to Robert Woods for 9 yards (tackle by William Jackson)
23,1,6:06,2,1,WAS 43,0,0,Ryan Tannehill pass incomplete deep left
24,1,6:01,3,1,WAS 43,0,0,Derrick Henry right end for 3 yards (tackle by Bobby McCain and Efe Obada)
25,1,5:23,1,10,WAS 40,0,0,Derrick Henry left guard for 3 yards (tackle by Cole Holcomb and Jonathan Bostic)
26,1,4:49,2,7,WAS 37,0,0,Ryan Tannehill pass complete short left to Derrick Henry for 24 yards (tackle by Cole Holcomb)
27,1,4:04,1,10,WAS 13,6,0,"Ryan Tannehill pass complete short middle to Dontrell Hilliard for 13 yards, touchdown"
28,1,3:58,0,0,WAS 15,7,0,Randy Bullock kicks extra point good
29,1,3:58,0,0,TEN 35,7,0,"Randy Bullock kicks off 65 yards, touchback."
30,1,3:58,1,10,WAS 25,7,0,Carson Wentz pass complete deep right to Curtis Samuel for 32 yards (tackle by Kevin Byard)
31,1,3:28,1,10,TEN 43,7,0,Antonio Gibson right end for no gain (tackle by David Long)
32,1,2:45,2,10,TEN 43,7,0,Carson Wentz pass complete short middle to Curtis Samuel for 11 yards (tackle by Joshua Kalu)
33,1,2:03,1,10,TEN 32,7,0,Carson Wentz pass incomplete short middle intended for Cole Turner (defended by Teair Tart)
