,quarter,time,down,togo,location,away_team,home_team,detail
0,1,15:00,0,0,CLE 35,0,0,"Cade York kicks off 67 yards, returned by Chris Evans for 16 yards (tackle by D'Anthony Bell)"
1,1,14:56,1,10,CIN 14,0,0,Joe Burrow pass complete short left to Joe Mixon for 8 yards (tackle by Martin Emerson) (no play)
2,1,14:34,1,5,CIN 19,0,0,Joe Mixon left guard for 4 yards (tackle by Sione Takitaki and Martin Emerson)
3,1,14:00,2,1,CIN 23,0,0,Joe Mixon right guard for 2 yards (tackle by Grant Delpit)
4,1,13:22,1,10,CIN 25,0,0,Joe Burrow pass complete short right to Joe Mixon for 5 yards (tackle by Martin Emerson)
5,1,12:42,2,5,CIN 30,0,0,Joe Burrow pass incomplete short left intended for Tyler Boyd
6,1,12:38,3,5,CIN 30,0,0,Joe Burrow pass complete deep right to Chris Evans for 26 yards (tackle by Deion Jones)
7,1,12:23,1,10,CLE 44,0,0,Joe Burrow pass incomplete deep left intended for Tee Higgins
8,1,12:18,2,10,CLE 44,0,0,Joe Burrow pass complete short right to Mitchell Wilcox for 3 yards (tackle by Greg Newsome)
9,1,11:33,3,7,CLE 41,0,0,Joe Burrow pass complete short right to Tyler Boyd for 14 yards (tackle by Martin Emerson)
10,1,10:51,1,10,CLE 27,0,0,Joe Burrow pass short left (defended by Myles Garrett) intended for Tee Higgins is intercepted by A.J. Green at CLE-16 and returned for no gain (tackle by Mike Thomas)
11,1,10:47,1,10,CLE 16,0,0,Nick Chubb right tackle for 6 yards (tackle by Zachary Carter)
12,1,10:06,2,4,CLE 22,0,0,Jacoby Brissett pass complete short left to Michael Woods for 6 yards (tackle by Chidobe Awuzie)
13,1,9:31,1,10,CLE 28,0,0,Jacoby Brissett pass complete deep right to Donovan Peoples-Jones for 37 yards (tackle by Cam Taylor-Britt)
14,1,8:56,1,10,CIN 35,0,0,Nick Chubb right tackle for 1 yard (tackle by Sam Hubbard and B.J. Hill)
15,1,8:16,2,9,CIN 34,0,0,"Nick Chubb left tackle for no gain (tackle by Logan Wilson). Penalty on Jedrick Wills: Offensive Holding, 10 yards (accepted) (no play)"
16,1,7:55,2,19,CIN 44,0,0,Jacoby Brissett sacked by and Trey Hendrickson for no gain and Sam Hubbard for no gain
17,1,7:07,3,19,CIN 44,0,0,Jacoby Brissett pass complete short right to Kareem Hunt for 9 yards (tackle by Vonn Bell)
18,1,6:23,4,10,CIN 35,0,0,Cade York 53 yard field goal no good blocked by B.J. Hill
19,1,6:10,1,10,CIN 43,0,0,Joe Burrow pass complete short right to Joe Mixon for 2 yards (tackle by Sione Takitaki)
20,1,5:36,2,8,CIN 45,0,0,Joe Burrow pass complete short right to Joe Mixon for -2 yards (tackle by Sione Takitaki)
21,1,4:54,3,10,CIN 43,0,0,Joe Burrow pass complete short left to Tyler Boyd for 11 yards
22,1,4:19,1,10,CLE 46,0,0,Joe Mixon left tackle for no gain (tackle by Grant Delpit and Martin Emerson)
23,1,3:35,2,10,CLE 46,0,0,Joe Burrow pass complete short left to Samaje Perine for no gain (tackle by Martin Emerson and Sione Takitaki)
24,1,2:52,3,10,CLE 46,0,0,Joe Burrow sacked by Myles Garrett for -8 yards
25,1,2:15,4,18,CIN 46,0,0,Kevin Huber punts 23 yards out of bounds
26,1,2:08,1,10,CLE 31,0,0,Jacoby Brissett pass complete short right to David Bell for 13 yards (tackle by Cam Taylor-Britt)
27,1,1:38,1,10,CLE 44,0,0,Amari Cooper pass deep right intended for Michael Woods is intercepted by Vonn Bell at CIN-38 and returned for 10 yards
28,1,1:30,1,10,CIN 48,0,0,Joe Mixon right guard for 2 yards (tackle by Taven Bryan and Sione Takitaki)
29,1,0:50,2,8,CLE 50,0,0,Joe Burrow pass incomplete short middle intended for Mike Thomas
30,1,0:45,3,8,CLE 50,0,0,Joe Burrow pass complete short left to Samaje Perine for 4 yards (tackle by John Johnson)
31,2,15:00,4,4,CLE 46,0,0,"Kevin Huber punts 33 yards, fair catch by Donovan Peoples-Jones at CLE-13"
32,2,14:54,1,10,CLE 13,0,0,Kareem Hunt left tackle for 9 yards (tackle by Zachary Carter and Jessie Bates)
33,2,14:14,2,1,CLE 22,0,0,Jacoby Brissett up the middle for 3 yards (tackle by Germaine Pratt and Trey Hendrickson)
34,2,13:44,1,10,CLE 25,0,0,Kareem Hunt right guard for -1 yards (tackle by Sam Hubbard and Trey Hendrickson)
35,2,13:17,2,11,CLE 24,0,0,Jacoby Brissett pass complete short right to Kareem Hunt for 4 yards (tackle by Cam Taylor-Britt and Sam Hubbard)
36,2,12:35,3,7,CLE 28,0,0,"Jacoby Brissett pass complete deep middle to Amari Cooper for 17 yards (tackle by Chidobe Awuzie) CIN challenged the pass completion ruling, and the original play was overturned. Jacoby Brissett pass incomplete deep middle intended for Amari Cooper"
37,2,12:31,4,7,CLE 28,0,0,"Corey Bojorquez punts 57 yards, returned by Trent Taylor for 15 yards (tackle by Tony Fields and John Johnson)"
38,2,12:20,1,10,CIN 30,0,0,Joe Burrow pass complete short left to Tee Higgins for 3 yards (tackle by Sione Takitaki)
39,2,11:42,2,7,CIN 33,0,0,Joe Burrow pass complete short middle to Trent Taylor for 5 yards (tackle by Jordan Kunaszyk)
40,2,11:01,3,2,CIN 38,0,0,Joe Burrow pass incomplete short right intended for Tee Higgins (defended by Martin Emerson)
41,2,10:56,4,2,CIN 38,0,0,"Kevin Huber punts 40 yards, fair catch by Donovan Peoples-Jones at CLE-22"
42,2,10:49,1,10,CLE 22,0,0,Nick Chubb right tackle for 2 yards (tackle by Germaine Pratt and Joseph Ossai)
43,2,10:11,2,8,CLE 24,0,0,Kareem Hunt left end for 3 yards (tackle by Logan Wilson and Joseph Ossai)
44,2,9:24,3,5,CLE 27,0,0,Jacoby Brissett pass complete deep right to Amari Cooper for 29 yards (tackle by Sam Hubbard)
45,2,8:48,1,10,CIN 44,0,0,Nick Chubb right guard for 8 yards (tackle by Mike Hilton)
46,2,8:18,2,2,CIN 36,0,0,Nick Chubb right guard for 4 yards (tackle by Chidobe Awuzie)
47,2,7:37,1,10,CIN 32,0,0,Nick Chubb right guard for no gain (tackle by Jessie Bates and Cameron Sample)
