,quarter,time,down,togo,location,away_team,home_team,detail
0,1,15:00,0,0,NWE 35,0,0,"Jake Bailey kicks off 65 yards, touchback."
1,1,15:00,1,10,PIT 25,0,0,Najee Harris right guard for 2 yards (tackle by Lawrence Guy and Ja'Whaun Bentley)
2,1,14:21,2,8,PIT 27,0,0,Mitchell Trubisky pass complete short left to Chase Claypool for 4 yards (tackle by Myles Bryant)
3,1,13:45,3,4,PIT 31,0,0,Mitchell Trubisky pass incomplete short right intended for Pat Freiermuth
4,1,13:39,4,4,PIT 31,0,0,Pressley Harvin punts 69 yards
5,1,13:27,1,10,NWE 20,0,0,Mac Jones pass incomplete short right intended for Lil'Jordan Humphrey
6,1,13:21,2,10,NWE 20,0,0,Damien Harris left tackle for 3 yards (tackle by Cameron Heyward and Larry Ogunjobi)
7,1,12:43,3,7,NWE 23,0,0,Mac Jones pass complete short middle to Jakobi Meyers for 8 yards (tackle by Tre Norwood and Robert Spillane)
8,1,12:05,1,10,NWE 31,0,0,Damien Harris left tackle for 4 yards (tackle by Minkah Fitzpatrick and Larry Ogunjobi)
9,1,11:29,2,6,NWE 35,0,0,Mac Jones pass complete short middle to Jakobi Meyers for 2 yards (tackle by Myles Jack)
10,1,10:46,3,4,NWE 37,0,0,Mac Jones pass complete short left to Jakobi Meyers for 16 yards (tackle by Terrell Edmunds)
11,1,10:13,1,10,PIT 47,0,0,Mac Jones pass complete short middle to Nelson Agholor for 16 yards (tackle by Minkah Fitzpatrick)
12,1,9:32,1,10,PIT 31,0,0,Damien Harris up the middle for 9 yards (tackle by Devin Bush)
13,1,8:59,2,1,PIT 22,0,0,Damien Harris left guard for 5 yards (tackle by Cameron Sutton)
14,1,8:14,1,10,PIT 17,0,0,Mac Jones scrambles left guard for 2 yards (tackle by Cameron Heyward)
15,1,7:35,2,8,PIT 15,0,0,Mac Jones pass incomplete short left intended for Hunter Henry
16,1,7:30,3,8,PIT 15,0,0,"Penalty on NWE: Delay of Game, 5 yards (accepted) (no play)"
17,1,7:30,3,13,PIT 20,0,0,Mac Jones pass complete short right to Nelson Agholor for 11 yards (tackle by Robert Spillane and Minkah Fitzpatrick)
18,1,6:45,4,2,PIT 9,3,0,Nick Folk 28 yard field goal good
19,1,6:42,0,0,NWE 35,3,0,"Jake Bailey kicks off 65 yards, touchback."
