,quarter,time,down,togo,location,away_team,home_team,detail
0,1,15:00,0,0,SFO 35,0,0,"Robbie Gould kicks off 67 yards, returned by Avery Williams for 28 yards (tackle by George Odum)"
1,1,14:53,1,10,ATL 26,0,0,Marcus Mariota pass complete short right to Avery Williams for 2 yards (tackle by Fred Warner and Dre Greenlaw)
2,1,14:12,2,8,ATL 28,0,0,Tyler Allgeier left end for 6 yards (tackle by Kevin Givens)
3,1,13:40,3,2,ATL 34,0,0,Marcus Mariota pass complete short middle to Olamide Zaccheaus for 37 yards (tackle by Tashaun Gipson)
4,1,12:55,1,10,SFO 29,0,0,Tyler Allgeier right guard for 3 yards (tackle by Hassan Ridgeway)
5,1,12:17,2,7,SFO 26,0,0,Marcus Mariota pass complete short left to Kyle Pitts for 6 yards (tackle by Dre Greenlaw)
6,1,11:47,3,1,SFO 20,0,0,Marcus Mariota right tackle for 5 yards (tackle by Kerry Hyder)
7,1,11:11,1,10,SFO 15,0,0,Caleb Huntley right tackle for 3 yards (tackle by Samson Ebukam)
8,1,10:33,2,7,SFO 12,0,0,Caleb Huntley right guard for 5 yards (tackle by Tarvarius Moore and Oren Burks)
9,1,9:54,3,2,SFO 7,0,0,Caleb Huntley right tackle for 2 yards (tackle by Hassan Ridgeway)
10,1,9:12,1,5,SFO 5,0,0,Caleb Huntley right tackle for 3 yards (tackle by Charvarius Ward and Samson Ebukam)
11,1,8:51,2,2,SFO 2,0,6,"Marcus Mariota pass complete short right to MyCole Pruitt for 2 yards, touchdown"
12,1,8:46,0,0,SFO 15,0,7,Younghoe Koo kicks extra point good
13,1,8:46,0,0,ATL 35,0,7,"Bradley Pinion kicks off 65 yards, returned by Ray-Ray McCloud for 28 yards (tackle by Nick Kwiatkoski)"
14,1,8:39,1,10,SFO 28,0,7,Jeff Wilson left guard for 3 yards (tackle by Troy Andersen and Grady Jarrett)
15,1,8:03,2,7,SFO 31,0,7,Jeff Wilson right end for 3 yards (tackle by Richie Grant)
