,quarter,time,down,togo,location,away_team,home_team,detail
0,1,15:00,0,0,LVR 35,0,0,"Daniel Carlson kicks off 65 yards, touchback."
1,1,15:00,1,10,LAC 25,0,0,Austin Ekeler left tackle for 8 yards (tackle by Denzel Perryman)
2,1,14:45,2,2,LAC 33,0,0,Justin Herbert pass complete short right to Keenan Allen for 1 yard (tackle by Johnathan Abram)
3,1,14:07,3,1,LAC 34,0,0,Zander Horvath up the middle for 2 yards (tackle by Maxx Crosby and Johnathan Hankins)
4,1,13:24,1,10,LAC 36,0,0,Austin Ekeler right tackle for 2 yards (tackle by Maxx Crosby)
5,1,12:50,2,8,LAC 38,0,0,Justin Herbert pass complete short left to Joshua Kelley for 9 yards (tackle by Jayon Brown)
6,1,12:13,1,10,LAC 47,0,0,Austin Ekeler up the middle for 4 yards (tackle by Chandler Jones)
7,1,11:36,2,6,LVR 49,0,0,Austin Ekeler right tackle for -2 yards (tackle by Nate Hobbs)
8,1,10:59,3,8,LAC 49,0,0,Justin Herbert pass complete short middle to Gerald Everett for 25 yards (tackle by Duron Harmon)
9,1,10:19,1,10,LVR 26,0,0,Justin Herbert pass complete short left to Josh Palmer for -3 yards (tackle by Denzel Perryman)
10,1,9:42,2,13,LVR 29,0,0,Justin Herbert pass complete short right to Keenan Allen for 4 yards (tackle by Rock Ya-Sin)
11,1,9:18,3,9,LVR 25,0,0,Justin Herbert pass incomplete short middle intended for Mike Williams
12,1,9:12,4,9,LVR 25,0,3,Dustin Hopkins 43 yard field goal good
13,1,9:03,0,0,LAC 35,0,3,"Dustin Hopkins kicks off 65 yards, touchback."
14,1,9:03,1,10,LVR 25,0,3,Derek Carr pass complete short right to Davante Adams for 11 yards (tackle by Kenneth Murray and Bryce Callahan)
15,1,8:21,1,10,LVR 36,0,3,Derek Carr sacked by Derwin James for -7 yards
16,1,7:40,2,17,LVR 29,0,3,Derek Carr pass incomplete deep left intended for Davante Adams
17,1,7:33,3,17,LVR 29,0,3,Derek Carr pass complete deep right to Davante Adams for 21 yards (tackle by Alohi Gilman)
18,1,7:13,1,10,LVR 50,0,3,Josh Jacobs left end for 3 yards (tackle by Kyle Van Noy)
19,1,6:34,2,7,LAC 47,0,3,Derek Carr pass complete short right to Jakob Johnson for 1 yard (tackle by Asante Samuel)
20,1,5:48,3,6,LAC 46,0,3,Derek Carr pass complete short middle to Mack Hollins for 16 yards (tackle by Bryce Callahan)
21,1,5:07,1,10,LAC 30,0,3,Josh Jacobs right tackle for 4 yards (tackle by Kenneth Murray and Drue Tranquill)
22,1,4:26,2,6,LAC 26,0,3,Derek Carr pass incomplete short right
