,quarter,time,down,togo,location,away_team,home_team,detail
0,1,15:00,0,0,SEA 35,0,0,"Jason Myers kicks off 67 yards, returned by Jaelon Darden for 18 yards (tackle by Nick Bellore)"
1,1,14:56,1,10,TAM 16,0,0,Rachaad White up the middle for no gain (tackle by Poona Ford and Bruce Irvin)
2,1,14:21,2,10,TAM 16,0,0,Tom Brady pass incomplete short right intended for Chris Godwin
3,1,14:18,3,10,TAM 16,0,0,Tom Brady pass incomplete deep left intended for Julio Jones
4,1,14:13,4,10,TAM 16,0,0,Jake Camarda punts 59 yards out of bounds
5,1,14:02,1,10,SEA 25,0,0,Geno Smith pass complete short left to D.K. Metcalf for 10 yards (tackle by Jamel Dean)
6,1,13:44,1,10,SEA 35,0,0,Kenneth Walker right end for 4 yards (tackle by Devin White)
7,1,13:09,2,6,SEA 39,0,0,Kenneth Walker left tackle for 1 yard (tackle by Mike Edwards)
8,1,12:20,3,5,SEA 40,0,0,"Penalty on SEA: Delay of Game, 5 yards (accepted) (no play)"
9,1,12:00,3,10,SEA 35,0,0,Geno Smith sacked by Joe Tryon-Shoyinka for -17 yards
10,1,11:12,4,27,SEA 18,0,0,"Michael Dickson punts 41 yards, fair catch by Jaelon Darden at TB-41"
11,1,11:05,1,10,TAM 41,0,0,Tom Brady pass complete deep left to Mike Evans for 29 yards (tackle by Quandre Diggs)
12,1,10:38,1,10,SEA 30,0,0,"Leonard Fournette left guard for 2 yards (tackle by Tariq Woolen). Penalty on Nick Leverett: Offensive Holding, 10 yards (accepted) "
13,1,10:10,1,18,SEA 38,0,0,Leonard Fournette right guard for 3 yards (tackle by Quandre Diggs)
14,1,9:40,2,15,SEA 35,0,0,Tom Brady pass complete short left to Leonard Fournette for 1 yard (tackle by Cody Barton)
15,1,9:04,3,14,SEA 34,0,0,Tom Brady pass incomplete short middle intended for Chris Godwin
16,1,8:58,4,14,SEA 34,0,0,Ryan Succop 52 yard field goal no good
17,1,8:53,1,10,SEA 42,0,0,Geno Smith pass complete short middle to Kenneth Walker for 2 yards (tackle by Carlton Davis)
18,1,8:15,2,8,SEA 44,0,0,Geno Smith pass complete short left to D.K. Metcalf for 14 yards (tackle by Mike Edwards)
19,1,7:48,1,10,TAM 43,0,0,Kenneth Walker left tackle for 1 yard (tackle by Akiem Hicks)
20,1,7:11,2,8,TAM 41,0,0,"Kenneth Walker right end for no gain (tackle by Devin White). Penalty on Damien Lewis: Unsportsmanlike Conduct / Offense, 13 yards (accepted) "
21,1,6:35,3,21,SEA 46,0,0,Geno Smith pass complete short right to Noah Fant for 15 yards (tackle by Devin White)
22,1,5:36,4,6,TAM 39,0,0,"Penalty on SEA: Delay of Game, 5 yards (accepted) (no play)"
23,1,5:23,4,11,TAM 44,0,0,Michael Dickson punts 32 yards downed by Penny Hart
24,1,5:12,1,10,TAM 12,0,0,Rachaad White right tackle for 3 yards (tackle by Michael Jackson and Jordyn Brooks)
25,1,4:40,2,7,TAM 15,0,0,Rachaad White right guard for 10 yards (tackle by Ryan Neal)
26,1,4:03,1,10,TAM 25,0,0,Rachaad White right guard for 4 yards (tackle by Al Woods and Darrell Taylor)
27,1,3:29,2,6,TAM 29,0,0,Tom Brady pass complete short left to Chris Godwin for 5 yards (tackle by Cody Barton)
28,1,2:46,3,1,TAM 34,0,0,Rachaad White right tackle for 8 yards (tackle by Jordyn Brooks and Quandre Diggs)
