,quarter,time,down,togo,location,away_team,home_team,detail
0,1,15:00,0,0,GNB 35,0,0,"Mason Crosby kicks off 65 yards, touchback."
1,1,15:00,1,10,CHI 25,0,0,Justin Fields pass complete short right to David Montgomery for 1 yard (tackle by Quay Walker)
2,1,14:29,2,9,CHI 26,0,0,David Montgomery left tackle for 8 yards (tackle by Preston Smith)
3,1,13:59,3,1,CHI 34,0,0,David Montgomery right guard for 3 yards (tackle by Dean Lowry)
4,1,13:34,1,10,CHI 37,0,0,Justin Fields pass complete deep right to Equanimeous St. Brown for 24 yards (tackle by Rudy Ford)
5,1,12:54,1,10,GNB 39,0,0,Justin Fields pass incomplete short left intended for Cole Kmet
6,1,12:49,2,10,GNB 39,0,0,Justin Fields right end for 9 yards (tackle by Adrian Amos)
7,1,12:14,3,1,GNB 30,0,0,Justin Fields right guard for 1 yard (tackle by Kingsley Enagbare and Quay Walker)
8,1,11:27,1,10,GNB 29,0,0,Equanimeous St. Brown scrambles right end for 1 yard (tackle by Dean Lowry)
9,1,10:47,2,9,GNB 28,0,0,Darrynton Evans left guard for no gain (tackle by Kenny Clark and Keisean Nixon)
10,1,10:11,3,9,GNB 28,0,0,Justin Fields scrambles left end for 6 yards (tackle by Jaire Alexander and Quay Walker)
11,1,9:27,4,3,GNB 22,0,3,Cairo Santos 40 yard field goal good
12,1,9:23,0,0,CHI 35,0,3,"Trenton Gill kicks off 65 yards, returned by Keisean Nixon for 18 yards (tackle by Josh Blackwell)"
13,1,9:17,1,10,GNB 18,0,3,Aaron Rodgers pass incomplete short middle intended for Marcedes Lewis
14,1,9:13,2,10,GNB 18,0,3,Aaron Rodgers pass complete short left to Aaron Jones for 9 yards (tackle by Jack Sanborn)
15,1,8:34,3,1,GNB 27,0,3,AJ Dillon left guard for 2 yards (tackle by Jack Sanborn and Dominique Robinson)
16,1,7:53,1,10,GNB 29,0,3,Aaron Jones right guard for 5 yards (tackle by Dominique Robinson)
17,1,7:09,2,5,GNB 34,0,3,Aaron Jones left end for -7 yards (tackle by DeAndre Houston-Carson)
18,1,6:24,3,12,GNB 27,0,3,Aaron Rodgers pass complete short middle to Aaron Jones for 5 yards (tackle by Jack Sanborn and Armon Watts)
19,1,5:48,4,7,GNB 32,0,3,"Pat O'Donnell punts 38 yards, fair catch by Dante Pettis at CHI-30"
20,1,5:39,1,10,CHI 30,0,3,David Montgomery right tackle for 3 yards (tackle by Jarran Reed and Jonathan Garvin)
21,1,5:03,2,7,CHI 33,0,3,David Montgomery left guard for 2 yards (tackle by Tedarrell Slaton and De'Vondre Campbell)
22,1,4:27,3,5,CHI 35,0,3,Justin Fields pass complete short right to Cole Kmet for 10 yards (tackle by De'Vondre Campbell)
23,1,3:49,1,10,CHI 45,0,3,David Montgomery left tackle for no gain (tackle by Kenny Clark and Justin Hollins)
24,1,3:12,2,10,CHI 45,0,9,"Justin Fields right end for 55 yards, touchdown"
25,1,3:00,0,0,GNB 15,0,10,Cairo Santos kicks extra point good
26,1,3:00,0,0,CHI 35,0,10,"Trenton Gill kicks off 70 yards, returned by Keisean Nixon for 35 yards (tackle by Elijah Hicks)"
27,1,2:54,1,10,GNB 30,0,10,Aaron Rodgers pass incomplete deep right intended for Christian Watson
28,1,2:46,2,10,GNB 30,0,10,Aaron Rodgers pass complete short middle to Allen Lazard for 20 yards (tackle by Nicholas Morrow)
29,1,1:48,1,10,GNB 50,0,10,Aaron Rodgers pass complete short left to AJ Dillon for 5 yards (tackle by Al-Quadin Muhammad)
30,1,1:04,2,5,CHI 45,0,10,Aaron Rodgers pass complete short left to AJ Dillon for 10 yards (tackle by Nicholas Morrow and Jaylon Jones)
31,1,0:19,1,10,CHI 35,0,10,AJ Dillon left tackle for 1 yard (tackle by Jaylon Jones)
32,2,15:00,2,9,CHI 34,0,10,AJ Dillon right end for 8 yards (tackle by DeAndre Houston-Carson and Jack Sanborn)
33,2,14:17,3,1,CHI 26,0,10,AJ Dillon right guard for 2 yards (tackle by Dominique Robinson)
34,2,13:34,1,10,CHI 24,0,10,Aaron Jones right end for 7 yards (tackle by Jaylon Johnson)
35,2,12:54,2,3,CHI 17,0,10,Aaron Rodgers pass complete short middle to Aaron Jones for 6 yards (tackle by Jack Sanborn)
36,2,12:04,1,10,CHI 11,0,10,Aaron Jones right end for -1 yards (tackle by Jack Sanborn)
37,2,11:19,2,11,CHI 12,0,10,Aaron Rodgers scrambles left end for 6 yards (tackle by Matthew Adams)
38,2,10:35,3,5,CHI 6,0,10,Aaron Rodgers pass incomplete short left
39,2,10:25,4,5,CHI 6,3,10,Mason Crosby 24 yard field goal good
40,2,10:22,0,0,GNB 35,3,10,"Mason Crosby kicks off 61 yards, returned by Velus Jones for 22 yards (tackle by Corey Ballentine)"
41,2,10:16,1,10,CHI 26,3,10,Justin Fields pass complete short right to Equanimeous St. Brown for 5 yards (tackle by Rudy Ford)
42,2,9:46,2,5,CHI 31,3,10,Justin Fields pass incomplete short right intended for Chase Claypool
43,2,9:44,3,5,CHI 31,3,10,Justin Fields pass complete short right to Chase Claypool for 15 yards (tackle by Rasul Douglas)
44,2,9:03,1,10,CHI 46,3,10,"Justin Fields pass complete short middle to Chase Claypool for 15 yards. Chase Claypool fumbles (forced by Rasul Douglas), recovered by Rudy Ford at GB-39 and returned for 1 yard (tackle by Darrynton Evans and Teven Jenkins) Replay Assistant challenged the fumble ruling, and the play was upheld."
45,2,8:51,1,10,GNB 40,3,10,Aaron Rodgers pass complete short middle to Allen Lazard for 21 yards (tackle by Jaylon Jones)
46,2,8:11,1,10,CHI 39,3,10,AJ Dillon left tackle for 3 yards (tackle by Jack Sanborn and Trevis Gipson)
47,2,7:31,2,8,CHI 37,3,10,Aaron Rodgers pass incomplete deep right intended for Christian Watson
48,2,7:17,3,8,CHI 37,3,10,Aaron Rodgers pass incomplete short left intended for Christian Watson
49,2,7:13,4,8,CHI 37,3,10,Aaron Rodgers pass incomplete deep left intended for Randall Cobb
50,2,7:06,1,10,CHI 37,3,10,Justin Fields pass complete deep left to Equanimeous St. Brown for 56 yards (tackle by Jaire Alexander)
51,2,6:15,1,7,GNB 7,3,16,"David Montgomery left tackle for 7 yards, touchdown"
52,2,6:09,0,0,GNB 15,3,16,Cairo Santos kicks extra point no good
53,2,6:09,0,0,CHI 35,3,16,"Trenton Gill kicks off 65 yards, touchback."
54,2,6:09,1,10,GNB 25,3,16,Aaron Rodgers pass incomplete deep left intended for Christian Watson
55,2,6:02,2,10,GNB 25,3,16,AJ Dillon left guard for 2 yards (tackle by Al-Quadin Muhammad and Justin Jones)
56,2,5:22,3,8,GNB 27,3,16,Aaron Rodgers pass complete short right to Allen Lazard for 11 yards (tackle by Jack Sanborn)
57,2,4:42,1,10,GNB 38,3,16,AJ Dillon left guard for 16 yards (tackle by DeAndre Houston-Carson)
58,2,4:03,1,10,CHI 46,3,16,AJ Dillon left guard for 4 yards (tackle by Justin Jones and Taco Charlton)
59,2,3:22,2,6,CHI 42,3,16,Aaron Rodgers pass complete short right to Aaron Jones for 2 yards (tackle by Jack Sanborn)
60,2,2:41,3,4,CHI 40,3,16,Aaron Rodgers pass complete short middle to Allen Lazard for 7 yards (tackle by Jaylon Jones)
61,2,2:00,1,10,CHI 33,3,16,Aaron Rodgers pass complete short right to Aaron Jones for 2 yards (tackle by Josh Blackwell)
62,2,1:54,2,7,CHI 31,3,16,Aaron Jones right tackle for 11 yards (tackle by Dominique Robinson)
63,2,1:15,1,10,CHI 20,3,16,Aaron Jones right end for 7 yards (tackle by DeAndre Houston-Carson and Elijah Hicks)
64,2,0:38,2,3,CHI 13,3,16,Aaron Rodgers pass incomplete short left intended for Randall Cobb
65,2,0:30,3,3,CHI 13,3,16,Aaron Jones right guard for -1 yards (tackle by Armon Watts)
66,2,0:23,4,4,CHI 14,9,16,"Aaron Rodgers pass complete short right to Christian Watson for 14 yards, touchdown"
67,2,0:17,0,0,CHI 15,10,16,Mason Crosby kicks extra point good
68,2,0:17,0,0,GNB 35,10,16,"Mason Crosby kicks off 56 yards, returned by Trestan Ebner for 28 yards (tackle by Dallin Leavitt and Isaiah McDuffie)"
69,2,0:08,1,10,CHI 37,10,16,Justin Fields kneels for -1 yards
70,3,15:00,0,0,CHI 35,10,16,"Trenton Gill kicks off 70 yards, returned by Keisean Nixon for 25 yards (tackle by Joe Thomas)"
71,3,14:56,1,10,GNB 20,10,16,AJ Dillon right guard for 7 yards (tackle by Jaylon Johnson and Elijah Hicks)
72,3,14:20,2,3,GNB 27,10,16,AJ Dillon right guard for 2 yards (tackle by Dominique Robinson)
73,3,13:33,3,1,GNB 29,10,16,Aaron Rodgers pass incomplete deep left intended for Allen Lazard
74,3,13:27,4,1,GNB 29,10,16,"Pat O'Donnell punts 44 yards, fair catch by Pat O'Donnell at CHI-27. Penalty on Innis Gaines: Fair Catch Interference, 15 yards (accepted) "
75,3,13:16,1,10,CHI 42,10,16,Velus Jones left end for 1 yard (tackle by De'Vondre Campbell)
76,3,12:39,2,9,CHI 43,10,16,"Penalty on Cole Kmet: False Start, 5 yards (accepted) (no play)"
77,3,12:25,2,14,CHI 38,10,16,David Montgomery right guard for 9 yards (tackle by Preston Smith and De'Vondre Campbell)
78,3,11:39,3,5,CHI 47,10,16,Justin Fields pass complete short left to Chase Claypool for -4 yards (tackle by Jaire Alexander)
79,3,11:03,4,9,CHI 43,10,16,"Trenton Gill punts 39 yards, returned by Randall Cobb for 15 yards (tackle by Jack Sanborn)"
80,3,10:51,1,10,GNB 33,10,16,"Penalty on Yosuah Nijman: False Start, 5 yards (accepted) (no play)"
81,3,10:51,1,15,GNB 28,10,16,Aaron Rodgers pass incomplete short left intended for Randall Cobb
82,3,10:45,2,15,GNB 28,10,16,Aaron Rodgers pass incomplete short left intended for Josiah Deguara
83,3,10:39,3,15,GNB 28,10,16,Aaron Rodgers pass complete short left to Robert Tonyan for 10 yards (tackle by Josh Blackwell and Jaylon Jones)
84,3,10:01,4,5,GNB 38,10,16,"Pat O'Donnell punts 52 yards, returned by Dante Pettis for 18 yards (tackle by Eric Wilson)"
85,3,9:51,1,10,CHI 28,10,16,David Montgomery right guard for 8 yards (tackle by Adrian Amos)
86,3,9:12,2,2,CHI 36,10,16,David Montgomery right tackle for 7 yards (tackle by Quay Walker and De'Vondre Campbell)
87,3,8:32,1,10,CHI 43,10,16,"Justin Fields pass complete short right to Chase Claypool for -1 yards (tackle by Rasul Douglas). Penalty on Sam Mustipher: Ineligible Downfield Pass, 5 yards (declined) "
88,3,8:02,2,11,CHI 42,10,16,Justin Fields scrambles left end for 1 yard (tackle by Quay Walker)
89,3,7:15,3,10,CHI 43,10,16,Justin Fields pass complete deep left to Cole Kmet for 24 yards (tackle by De'Vondre Campbell)
90,3,6:29,1,10,GNB 33,10,16,David Montgomery right end for 3 yards (tackle by Kingsley Enagbare)
91,3,5:53,2,7,GNB 30,10,16,Darrynton Evans right guard for no gain (tackle by Preston Smith)
92,3,5:20,3,7,GNB 30,10,16,Darrynton Evans left guard for 21 yards (tackle by Jaire Alexander)
93,3,4:36,1,9,GNB 9,10,16,"David Montgomery left guard for no gain (tackle by Preston Smith). Penalty on Teven Jenkins: Offensive Holding, 10 yards (accepted) (no play)"
94,3,4:12,1,19,GNB 19,10,16,David Montgomery left guard for -5 yards (tackle by Jaire Alexander and Dean Lowry)
95,3,3:25,2,24,GNB 24,10,16,Justin Fields pass complete short middle to David Montgomery for no gain (tackle by Preston Smith and Kenny Clark)
96,3,2:40,3,24,GNB 24,10,16,Justin Fields pass complete short middle to Dante Pettis for 14 yards (tackle by Adrian Amos)
97,3,1:53,4,10,GNB 10,10,19,Cairo Santos 28 yard field goal good
98,3,1:50,0,0,CHI 35,10,19,"Trenton Gill kicks off 71 yards, returned by Keisean Nixon for 24 yards (tackle by A.J. Thomas)"
99,3,1:44,1,10,GNB 18,10,19,AJ Dillon left tackle for no gain (tackle by Andrew Brown)
100,3,1:07,2,10,GNB 18,10,19,AJ Dillon right tackle for 3 yards (tackle by Elijah Hicks and Nicholas Morrow)
101,3,0:26,3,7,GNB 21,10,19,Aaron Rodgers pass complete short left to Christian Watson for 15 yards (tackle by Josh Blackwell)
102,4,15:00,1,10,GNB 36,10,19,"Aaron Rodgers pass incomplete deep left intended for Christian Watson (defended by Jaylon Jones). Penalty on Jaylon Jones: Defensive Pass Interference, 38 yards (accepted) (no play)"
103,4,14:53,1,10,CHI 26,10,19,"Aaron Rodgers pass incomplete short right. Penalty on Jaylon Johnson: Defensive Holding, 5 yards (accepted) (no play)"
104,4,14:47,1,10,CHI 21,16,19,"AJ Dillon left end for 21 yards, touchdown"
105,4,14:41,0,0,CHI 15,17,19,Mason Crosby kicks extra point good
106,4,14:41,0,0,GNB 35,17,19,"Mason Crosby kicks off 64 yards, returned by Velus Jones for 22 yards (tackle by Tariq Carpenter and Keisean Nixon)"
107,4,14:33,1,10,CHI 23,17,19,Justin Fields pass complete deep left to N'Keal Harry for 49 yards (tackle by Jaire Alexander)
108,4,13:48,1,10,GNB 28,17,19,Justin Fields pass complete short left to David Montgomery for -2 yards (tackle by Adrian Amos)
109,4,13:09,2,12,GNB 30,17,19,David Montgomery right tackle for 7 yards (tackle by Rasul Douglas and Quay Walker)
110,4,12:35,3,5,GNB 23,17,19,David Montgomery right guard for 1 yard (tackle by Devonte Wyatt and Quay Walker)
111,4,11:44,4,4,GNB 22,17,19,Cairo Santos 40 yard field goal no good blocked by Dean Lowry
112,4,11:40,1,10,GNB 30,17,19,AJ Dillon left guard for 4 yards (tackle by Al-Quadin Muhammad)
113,4,10:56,2,6,GNB 34,17,19,Aaron Rodgers pass complete short middle to Allen Lazard for 8 yards (tackle by Nicholas Morrow)
114,4,10:13,1,10,GNB 42,17,19,AJ Dillon left end for 3 yards (tackle by Jack Sanborn)
115,4,9:33,2,7,GNB 45,17,19,Aaron Rodgers pass complete short left to AJ Dillon for 11 yards (tackle by Jaylon Jones)
116,4,8:45,1,10,CHI 44,17,19,AJ Dillon right end for 6 yards (tackle by Trevis Gipson)
117,4,8:02,2,4,CHI 38,17,19,Patrick Taylor right guard for 6 yards (tackle by Nicholas Morrow)
118,4,7:19,1,10,CHI 32,17,19,Aaron Rodgers pass incomplete short left intended for Randall Cobb
119,4,7:08,2,10,CHI 32,17,19,Aaron Rodgers pass complete short middle to Samori Toure for 7 yards (tackle by DeAndre Houston-Carson)
120,4,6:25,3,3,CHI 25,17,19,AJ Dillon right guard for 6 yards (tackle by Jaylon Jones)
121,4,5:45,1,10,CHI 19,17,19,Aaron Jones left tackle for 7 yards (tackle by Nicholas Morrow)
122,4,5:04,2,3,CHI 12,17,19,Aaron Jones left guard for -2 yards (tackle by Matthew Adams)
123,4,4:57,3,5,CHI 14,17,19,Aaron Rodgers pass incomplete short middle intended for Robert Tonyan
124,4,4:53,4,5,CHI 14,20,19,Mason Crosby 32 yard field goal good
