,quarter,time,down,togo,location,away_team,home_team,detail
0,1,15:00,0,0,JAX 35,0,0,"Riley Patterson kicks off 65 yards,"
1,1,15:00,1,10,TEN 25,0,0,Derrick Henry right guard for -1 yards (tackle by Josh Allen)
2,1,14:23,2,11,TEN 24,0,0,Joshua Dobbs pass complete short left to Robert Woods for 7 yards (tackle by Tyson Campbell)
3,1,13:46,3,4,TEN 31,0,0,Joshua Dobbs pass incomplete short middle intended for Jonathan Ward
4,1,13:41,4,4,TEN 31,0,0,"Ryan Stonehouse punts 60 yards, returned by Jamal Agnew for 11 yards (tackle by Joseph Jones and Dylan Cole)"
5,1,13:29,1,10,JAX 20,0,0,"Trevor Lawrence pass incomplete deep left. Penalty on Kristian Fulton: Illegal Contact, 5 yards (accepted) (no play)"
6,1,13:24,1,10,JAX 25,0,0,Trevor Lawrence pass incomplete deep right intended for Zay Jones
7,1,13:18,2,10,JAX 25,0,0,Travis Etienne left end for 1 yard (tackle by Jack Gibbens and Monty Rice)
8,1,12:34,3,9,JAX 26,0,0,Trevor Lawrence pass complete short left to Zay Jones for 8 yards (tackle by Kristian Fulton)
9,1,11:37,4,1,JAX 34,0,0,"Penalty on JAX: Delay of Game, 4 yards (accepted) (no play)"
10,1,11:32,4,5,JAX 30,0,0,"Logan Cooke punts 56 yards, returned by Robert Woods for 2 yards (tackle by Chris Claybrooks)"
11,1,11:22,1,10,TEN 16,0,0,Derrick Henry up the middle for -2 yards (tackle by Chad Muma)
12,1,10:43,2,12,TEN 14,0,0,Derrick Henry for 10 yards (tackle by DaVon Hamilton)
13,1,9:59,3,2,TEN 24,0,0,Joshua Dobbs pass complete short right to Chigoziem Okonkwo for 10 yards (tackle by Darious Williams)
14,1,9:27,1,10,TEN 34,0,0,Derrick Henry right guard for 7 yards (tackle by Chad Muma)
15,1,8:45,2,3,TEN 41,0,0,Joshua Dobbs pass complete short right to Treylon Burks for 4 yards (tackle by Darious Williams)
16,1,8:06,1,10,TEN 45,0,0,Derrick Henry right end for 3 yards (tackle by Arden Key and Corey Peters)
17,1,7:23,2,7,TEN 48,0,0,Racey McMath left end for 4 yards (tackle by Chad Muma)
18,1,6:43,3,3,JAX 48,0,0,Joshua Dobbs pass incomplete short right
