,quarter,time,down,togo,location,away_team,home_team,detail
0,1,15:00,0,0,ARI 35,0,0,"Matt Prater kicks off 65 yards, touchback."
1,1,15:00,1,10,TAM 25,0,0,"Tom Brady pass incomplete. Penalty on Antonio Hamilton: Defensive Pass Interference, 30 yards (accepted) (no play)"
2,1,14:54,1,10,ARI 45,0,0,Rachaad White left tackle for 18 yards (tackle by Jalen Thompson)
3,1,14:12,1,10,ARI 27,0,0,Rachaad White up the middle for 7 yards (tackle by Zaven Collins)
4,1,13:36,2,3,ARI 20,0,0,Tom Brady pass incomplete short left intended for Cade Otton (defended by Myjai Sanders)
5,1,13:32,3,3,ARI 20,0,0,Tom Brady pass incomplete deep right intended for Julio Jones
6,1,13:27,4,3,ARI 20,3,0,Ryan Succop 38 yard field goal good
7,1,13:23,0,0,TAM 35,3,0,"Jake Camarda kicks off 65 yards, touchback."
8,1,13:23,1,10,ARI 25,3,0,Trace McSorley pass complete short left to James Conner for -2 yards (tackle by Mike Edwards and Devin White)
9,1,12:53,2,12,ARI 23,3,0,Trace McSorley pass complete short right to Greg Dortch for 11 yards
10,1,12:21,3,1,ARI 34,3,0,Greg Dortch right end for 3 yards (tackle by Antoine Winfield)
11,1,11:46,1,10,ARI 37,3,0,Trace McSorley left end for 4 yards (tackle by Lavonte David)
12,1,11:28,2,7,ARI 40,3,0,James Conner right tackle for 4 yards (tackle by Rakeem Nunez-Roches and Logan Ryan)
13,1,10:50,3,2,ARI 45,3,0,Trace McSorley pass incomplete deep right intended for Marquise Brown (defended by Carlton Davis)
14,1,10:45,4,2,ARI 45,3,0,Andy Lee pass complete short right to Kamu Grugier-Hill for 4 yards (tackle by Dee Delaney)
15,1,9:58,1,10,ARI 49,3,0,James Conner up the middle for 11 yards (tackle by Logan Ryan)
16,1,9:33,1,10,TAM 40,3,0,Trace McSorley pass complete deep middle to Greg Dortch for 23 yards (tackle by Carlton Davis and Antoine Winfield)
17,1,9:05,1,10,TAM 17,3,0,Keaontay Ingram right end for 2 yards (tackle by Lavonte David)
18,1,8:33,2,8,TAM 15,3,0,Trace McSorley scrambles right end for 2 yards (tackle by Joe Tryon-Shoyinka and Anthony Nelson)
19,1,7:47,3,6,TAM 13,3,0,"Trace McSorley sacked by Anthony Nelson for -17 yards. Trace McSorley fumbles (forced by Anthony Nelson), recovered by Devin White at TB-30 and returned for 13 yards (tackle by Trey McBride)"
20,1,7:38,1,10,TAM 43,3,0,"Penalty on Josh Wells: False Start, 5 yards (accepted) (no play)"
21,1,7:38,1,15,TAM 38,3,0,Leonard Fournette right tackle for 14 yards (tackle by Ben Niemann and Isaiah Simmons)
22,1,6:51,2,1,ARI 48,3,0,Leonard Fournette up the middle for no gain (tackle by J.J. Watt)
23,1,6:21,3,1,ARI 48,3,0,Leonard Fournette up the middle for no gain (tackle by J.J. Watt and Markus Golden)
24,1,5:44,4,1,ARI 48,3,0,Leonard Fournette right tackle for -1 yards (tackle by Tanner Vallejo and Markus Golden)
25,1,5:37,1,10,ARI 49,3,0,"James Conner left tackle for no gain (tackle by Joe Tryon-Shoyinka). Penalty on Max Garcia: Offensive Holding, 10 yards (accepted) (no play)"
26,1,5:24,1,20,ARI 39,3,0,Trace McSorley pass complete short left to James Conner for 3 yards (tackle by Sean Murphy-Bunting and Logan Ryan)
27,1,4:58,2,17,ARI 42,3,0,Trace McSorley pass incomplete deep left intended for DeAndre Hopkins
28,1,4:52,3,17,ARI 42,3,0,Trace McSorley pass complete short left to Greg Dortch for 9 yards (tackle by Sean Murphy-Bunting)
29,1,4:05,4,10,ARI 49,3,0,"Andy Lee punts 39 yards, fair catch by Deven Thompkins at TB-10"
30,1,3:59,1,10,TAM 10,3,0,Tom Brady pass complete short left to Russell Gage for 10 yards (tackle by Jalen Thompson)
31,1,3:26,1,10,TAM 20,3,0,Rachaad White up the middle for -1 yards (tackle by J.J. Watt)
32,1,2:48,2,11,TAM 19,3,0,Tom Brady pass complete short left to Mike Evans for 5 yards (tackle by Jalen Thompson and Marco Wilson)
33,1,2:02,3,6,TAM 24,3,0,Tom Brady pass incomplete short left intended for Cade Otton
34,1,1:58,4,6,TAM 24,3,0,"Jake Camarda punts 46 yards, returned by Pharoh Cooper for 9 yards (tackle by Cade Otton)"
35,1,1:47,1,10,ARI 39,3,0,Greg Dortch left end for 20 yards (tackle by Antoine Winfield and Lavonte David)
36,1,1:19,1,10,TAM 41,3,0,Trace McSorley pass incomplete deep left intended for DeAndre Hopkins
37,1,1:13,2,10,TAM 41,3,0,Trace McSorley pass incomplete short left intended for Stephen Anderson
38,1,1:10,3,10,TAM 41,3,0,Trace McSorley scrambles right end for 3 yards (tackle by Lavonte David)
39,1,0:37,4,6,TAM 37,3,3,Matt Prater 56 yard field goal good
40,1,0:32,0,0,ARI 35,3,3,"Matt Prater kicks off 65 yards, touchback."
41,1,0:32,1,10,TAM 25,3,3,Tom Brady pass complete short left to Leonard Fournette for 5 yards (tackle by Kamu Grugier-Hill and Myjai Sanders)
42,2,15:00,2,5,TAM 30,3,3,Leonard Fournette up the middle for 3 yards (tackle by Zaven Collins and Myjai Sanders)
43,2,14:16,3,2,TAM 33,3,3,Tom Brady pass complete short right to Chris Godwin for 5 yards (tackle by Isaiah Simmons)
44,2,13:56,1,10,TAM 38,3,3,Tom Brady pass incomplete deep left intended for Scott Miller
45,2,13:51,2,10,TAM 38,3,3,Leonard Fournette right end for 23 yards (tackle by Jalen Thompson)
46,2,13:27,1,10,ARI 39,3,3,Leonard Fournette right tackle for no gain (tackle by Markus Golden and Isaiah Simmons)
47,2,12:52,2,10,ARI 39,3,3,Tom Brady pass complete short left to Chris Godwin for 12 yards (tackle by Kamu Grugier-Hill)
48,2,12:15,1,10,ARI 27,3,3,Tom Brady pass incomplete short left intended for Leonard Fournette
49,2,12:12,2,10,ARI 27,3,3,Leonard Fournette up the middle for 4 yards (tackle by Jonathan Ledbetter)
50,2,11:30,3,6,ARI 23,3,3,Tom Brady pass complete short left to Chris Godwin for 5 yards (tackle by Isaiah Simmons)
51,2,10:53,4,1,ARI 18,3,3,Tom Brady up the middle for 2 yards (tackle by Trysten Hill)
52,2,10:27,1,10,ARI 16,3,3,Tom Brady pass incomplete short left intended for Cade Otton
53,2,10:24,2,10,ARI 16,3,3,Tom Brady pass complete short left to Leonard Fournette for 6 yards (tackle by Marco Wilson and Budda Baker)
54,2,9:41,3,4,ARI 10,3,3,"Tom Brady pass complete to Julio Jones for no gain, touchdown (no play)"
55,2,9:36,3,9,ARI 15,3,3,"Tom Brady pass complete to Cade Otton for no gain. Penalty on Tristan Wirfs: Offensive Holding, 10 yards (accepted) (no play)"
56,2,9:11,3,19,ARI 25,3,3,Tom Brady pass complete short middle to Leonard Fournette for 8 yards (tackle by Antonio Hamilton and Markus Golden)
