,date,week,team,game_location,opp,result,team_pts,opp_pts,cmp,att,pass_yds,pass_td,int,rating,sacked,rush_att,rush_yds,rush_td
0,2022-09-11,1,DAL,,TAM,L,3,19,7,13,64,0,0,67.5,2,0,0,0
1,2022-09-18,2,DAL,,CIN,W,20,17,19,31,235,1,0,95.5,1,1,2,0
2,2022-09-26,3,DAL,@,NYG,W,23,16,21,31,215,1,0,98.2,0,2,-2,0
3,2022-10-02,4,DAL,,WAS,W,25,10,15,27,223,2,0,107.5,1,2,7,0
4,2022-10-09,5,DAL,@,LAR,W,22,10,10,16,102,0,0,80.7,3,4,-1,0
5,2022-10-16,6,DAL,@,PHI,L,17,26,18,38,181,1,3,37.3,0,0,0,0
6,2022-11-20,11,DAL,@,MIN,W,40,3,4,5,31,0,0,92.5,0,0,0,0
7,2023-01-08,18,DAL,@,WAS,L,6,26,0,1,0,0,0,39.6,0,0,0,0
